keys,docs,classification
AlarmManager_cancel,"cancel from alarm manager  remove any alarms with a matching intent. Return type is void and parameters are pending intent. this class provides access to the system alarm services.  these allow you to schedule your application to be run at some point in the future.  when an alarm goes off, the intent that had been registered for it is broadcast by the system, automatically starting the target application if it is not already running.  registered alarms are retained while the device is asleep , but will be cleared if it is turned off and rebooted.",neither
DreamService_onBind,on bind from dream service  return the communication channel to the service. Return type is I Binder and parameters are intent. extend this class to implement a custom dream .,neither
Process_myPid,"my pid from process  returns the identifier of this process, which can be used with  killprocess and sendsignal. Return type is   final  int and no argument. tools for managing os processes.",neither
ResultSet_wasNull,"was null from result set  reports whether  the last column read had a value of sql null. Return type is   boolean and no argument. a table of data representing a database result set, which is usually generated by executing a statement that queries the database.",neither
EnvironmentalReverb_setReflectionsLevel,"set reflections level from environmental reverb  sets the volume level of the early reflections. Return type is void and parameters are short. a sound generated within a room travels in many directions. the listener first hears the direct sound from the source itself. later, he or she hears discrete echoes caused by sound bouncing off nearby walls, the ceiling and the floor. as sound waves arrive after undergoing more and more reflections, individual reflections become indistinguishable and the listener hears continuous reverberation that decays over time. reverb is vital for modeling a listener's environment. it can be used in music applications to simulate music being played back in various environments, or in games to immerse the listener within the game's environment. the environmentalreverb class allows an application to control each reverb engine property in a global reverb environment and is more suitable for games. for basic control, more suitable for music applications, it is recommended to use the presetreverb class.",neither
DriverManager_getDrivers,get drivers from driver manager  retrieves an enumeration with all of the currently loaded jdbc drivers  to which the current caller has access. Return type is Enumeration and no argument.,neither
NumberFormat_hashCode,"hash code from number format  returns a hash code value for the object. Return type is int and no argument. [icu enhancement] icu's replacement for numberformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",neither
DatabaseMetaData_getProcedures,get procedures from database meta data  retrieves a description of the stored procedures available in the given  catalog. Return type is Result Set and parameters are string string string. comprehensive information about the database as a whole.,neither
SQLiteTransactionListener_onBegin,on begin from sqlite transaction listener  called immediately after the transaction begins. Return type is   void and no argument. a listener for transaction events.,neither
KeyStoreSpi_engineSetCertificateEntry,engine set certificate entry from key store spi  assigns the given certificate to the given alias. Return type is   void and parameters are string certificate. this class defines the service provider interface  for the keystore class. all the abstract methods in this class must be implemented by each cryptographic service provider who wishes to supply the implementation of a keystore for a particular keystore type.,neither
KeyStore_entryInstanceOf,entry instance of from key store  determines if the keystore entry for the specified  alias is an instance or subclass of the specified  entryclass. Return type is final  boolean and parameters are string class<?. this class represents a storage facility for cryptographic keys and certificates.,neither
AtomicIntegerArray_compareAndSet,"compare and set from atomic integer array  atomically sets the element at index i to newvalue if the element's current value == expectedvalue,  with memory effects as specified by varhandle#compareandset. Return type is final  boolean and parameters are int int int. an int array in which elements may be updated atomically. see the varhandle specification for descriptions of the properties of atomic accesses.",neither
SSLEngine_getSupportedCipherSuites,"get supported cipher suites from ssl engine  returns the names of the cipher suites which could be enabled for use  on this engine. Return type is String[] and no argument. a class which enables secure communications using protocols such as the secure sockets layer  or  ietf rfc 2246 ""transport layer security""   protocols, but is transport independent.",neither
InputConnectionWrapper_reportFullscreenMode,report fullscreen mode from input connection wrapper  called back when the connected ime switches between fullscreen and normal modes. Return type is boolean and parameters are boolean.,neither
DatabaseMetaData_supportsGroupByBeyondSelect,supports group by beyond select from database meta data  retrieves whether this database supports using columns not included in  the select statement in a group by clause  provided that all of the columns in the select statement  are included in the group by clause. Return type is   boolean and no argument. comprehensive information about the database as a whole.,neither
LSInput_setCharacterStream,set character stream from l s input  an attribute of a language and binding dependent type that represents  a stream of 16-bit units. Return type is   void and parameters are reader. this interface represents an input source for data.,neither
SQLiteCursor_requery,"requery from sqlite cursor  performs the query that created the cursor again, refreshing its  contents. Return type is boolean and no argument. a cursor implementation that exposes results from a query on a sqlitedatabase. sqlitecursor is not internally synchronized so code using a sqlitecursor from multiple threads should perform its own synchronization when using the sqlitecursor.",neither
LockSupport_unpark,"unpark from lock support  makes available the permit for the given thread, if it  was not already available. Return type is   void and parameters are thread. basic thread blocking primitives for creating locks and other synchronization classes.",neither
SecureCacheResponse_getLocalPrincipal,"get local principal from secure cache response  returns the principal that was sent to the server during  handshaking in the original connection that retrieved the  network resource. Return type is Principal and no argument. represents a cache response originally retrieved through secure means, such as tls.",neither
JetPlayer_triggerClip,trigger clip from jet player  schedules the playback of a clip. Return type is boolean and parameters are int. jetplayer provides access to jet content playback and control.,neither
DatabaseMetaData_getMaxColumnsInSelect,get max columns in select from database meta data  retrieves the maximum number of columns this database allows in a  select list. Return type is   int and no argument. comprehensive information about the database as a whole.,neither
SharedPreferences_getString,"get string from shared preferences  retrieve a string value from the preferences. Return type is String and parameters are string string. interface for accessing and modifying preference data returned by context.getsharedpreferences.  for any particular set of preferences, there is a single instance of this class that all clients share. modifications to the preferences must go through an editor object to ensure the preference values remain in a consistent state and control when they are committed to storage.  objects that are returned from the various get methods must be treated as immutable by the application.",neither
BoringLayout_replaceOrMake,"replace or make from boring layout  returns a boringlayout for the specified text, potentially reusing  this one if it is already suitable. Return type is Boring Layout and parameters are char sequence text paint int layout alignment boring layout metrics boolean text utils truncate at int boolean. a boringlayout is a very simple layout implementation for text that fits on a single line and is all left to right characters. you will probably never want to make one of these yourself; if you do, be sure to call isboring first to make sure the text meets the criteria.",neither
Animation_scaleCurrentDuration,"scale current duration from animation  how much to scale the duration by. Return type is void and parameters are float. abstraction for an animation that can be applied to views, surfaces, or other objects. see the animation package description file.",neither
ViewParent_requestChildRectangleOnScreen,"request child rectangle on screen from view parent  called when a child of this group wants a particular rectangle to be  positioned onto the screen. Return type is   boolean and parameters are view rect boolean. displays a vertically scrollable collection of views, where each view is positioned immediatelybelow the previous view in the list.",neither
AppWidgetHost_stopListening,"stop listening from app widget host  stop receiving onappwidgetchanged calls for your appwidgets. Return type is void and no argument. appwidgethost provides the interaction with the appwidget service for apps, like the home screen, that want to embed appwidgets in their ui.",neither
NetworkInfo_describeContents,describe contents from network info  describe the kinds of special objects contained in this parcelable  instance's marshaled representation. Return type is int and no argument.,neither
Node_getTextContent,"get text content from node  this attribute returns the text content of this node and its  descendants. Return type is String and no argument. the node interface is the primary datatype for the entire document object model. it represents a single node in the document tree. while all objects implementing the node interface expose methods for dealing with children, not all objects implementing the node interface may have children. for example, text nodes may not have children, and adding children to such nodes results in a domexception being raised.",neither
Method_invoke,"invoke from method  invokes the underlying method represented by this method  object, on the specified object with the specified parameters. Return type is Object and parameters are object object   . a method provides information about, and access to, a single method on a class or interface.  the reflected method may be a class method or an instance method .",neither
SensorManager_unregisterListener,unregister listener from sensor manager  unregisters a listener for all sensors. Return type is void and parameters are sensor event listener.,neither
EditTextPreference_shouldDisableDependents,should disable dependents from edit text preference  checks whether this preference's dependents should currently be  disabled. Return type is boolean and no argument.,neither
LongBuffer_compareTo,compare to from long buffer  compares this buffer to another. Return type is int and parameters are long buffer. a long buffer.,neither
Document_getDomConfig,"get dom config from document  the configuration used when documentnormalizedocument  is invoked. Return type is D O M Configuration and no argument. the document interface represents the entire html or xml document. conceptually, it is the root of the document tree, and provides the primary access to the document's data.",neither
HeterogeneousExpandableList_getGroupType,get group type from heterogeneous expandable list  get the type of group view that will be created by  expandablelistadaptergetgroupview  . Return type is   int and parameters are int. additional methods that when implemented make an expandablelistadapter take advantage of the adapter view type mechanism.,neither
DatabaseMetaData_getDatabaseProductName,get database product name from database meta data  retrieves the name of this database product. Return type is String and no argument. comprehensive information about the database as a whole.,neither
ViewParent_focusSearch,"focus search from view parent  find the nearest view in the specified direction that wants to take focus. Return type is View and parameters are view int. displays a vertically scrollable collection of views, where each view is positioned immediatelybelow the previous view in the list.",neither
AbstractSelectionKey_cancel,cancel from abstract selection key  cancels this key. Return type is final  void and no argument. base implementation class for selection keys.,neither
ResourceCursorTreeAdapter_newGroupView,new group view from resource cursor tree adapter  makes a new group view to hold the group data pointed to by cursor. Return type is View and parameters are context cursor boolean view group. a fairly simple expandablelistadapter that creates views defined in an xml file. you can specify the xml file that defines the appearance of the views.,neither
DefaultHandler2_startDTD,"start d t d from default handler2  report the start of dtd declarations, if any. Return type is void and parameters are string string string. this class extends the sax2 base handler class to support the sax2 lexicalhandler, declhandler, and entityresolver2 extensions.  except for overriding the original sax1 resolveentity method the added handler methods just return.  subclassers may override everything on a method by method basis.",neither
NotificationListenerService_onNotificationPosted,"on notification posted from notification listener service  implement this method to learn about new notifications as they are posted by apps. Return type is void and parameters are status bar notification notification listener service ranking map. a service that receives calls from the system when new notifications are posted or removed, or their ranking changed.",neither
TestResult_failureCount,failure count from test result  gets the number of detected failures. Return type is int and no argument. a testresult collects the results of executing a test case. it is an instance of the collecting parameter pattern. the test framework distinguishes between failures and errors. a failure is anticipated and checked for with assertions. errors are unanticipated problems like an arrayindexoutofboundsexception.,neither
SQLiteDatabase_openDatabase,open database from sqlite database  open the database according to the flags open_readwrite open_readonly create_if_necessary and/or no_localized_collators. Return type is sqlite Database and parameters are string sqlite database cursor factory int. exposes methods to manage a sqlite database.,neither
ServerSocket_accept,"accept from server socket  listens for a connection to be made to this socket and accepts  it. Return type is Socket and no argument. this class implements server sockets. a server socket waits for requests to come in over the network. it performs some operation based on that request, and then possibly returns a result to the requester.",neither
AbstractCursor_onMove,"on move from abstract cursor  this function is called every time the cursor is successfully scrolled  to a new position, giving the subclass a chance to update any state it  may have. Return type is boolean and parameters are int int. this is an abstract cursor class that handles a lot of the common code that all cursors need to deal with and is provided for convenience reasons.",neither
Thread_setDaemon,set daemon from thread  marks this thread as either a daemon thread  or a user thread. Return type is final  void and parameters are boolean. a thread is a thread of execution in a program. the java virtual machine allows an application to have multiple threads of execution running concurrently.,neither
HttpResponseCache_get,"get from http response cache  retrieve the cached response based on the requesting uri,  request method and request headers. Return type is Cache Response and parameters are uri string map< string,. caches http and https responses to the filesystem so they may be reused, saving time and bandwidth. this class supports httpurlconnection and httpsurlconnection; there is no platform provided cache for defaulthttpclient or androidhttpclient. installation and instances are thread safe.",neither
HandlerBase_ignorableWhitespace,ignorable whitespace from handler base  receive notification of ignorable whitespace in element content. Return type is void and parameters are char[] int int.,neither
ExecutorService_invokeAll,"invoke all from executor service  executes the given tasks, returning a list of futures holding  their status and results when all complete. Return type is List> and parameters are collection<?. an executor that provides methods to manage termination and methods that can produce a future for tracking progress of one or more asynchronous tasks.",neither
Fade_captureStartValues,capture start values from fade  captures the values in the start scene for the properties that this  transition monitors. Return type is void and parameters are transition values. this transition tracks changes to the visibility of target views in the start and end scenes and fades views in or out when they become visible or non visible. visibility is determined by both the view#setvisibility state of the view as well as whether it is parented in the current view hierarchy.,neither
ColorMatrix_setRGB2YUV,"set r g b2 y u v from color matrix  set the matrix to convert rgb to yuv. Return type is void and no argument. 4x5 matrix for transforming the color and alpha components of a bitmap. the matrix can be passed as single array, and is treated as follows:",neither
TimingLogger_addSplit,"add split from timing logger  add a split for the current time, labeled with splitlabel. Return type is void and parameters are string.",neither
FileBackupHelper_performBackup,"perform backup from file backup helper  based on oldstate, determine which of the files from the  application's data directory need to be backed up, write them to the data  stream, and fill in newstate with the state as it exists  now. Return type is void and parameters are parcel file descriptor backup data output parcel file descriptor. a helper class that can be used in conjunction with backupagenthelper to manage the backup of a set of files. whenever backup is performed, all files changed since the last backup will be saved in their entirety. when backup first occurs, every file in the list provided to filebackuphelper will be backed up.",neither
CertificateFactory_getInstance,"get instance from certificate factory  returns a certificate factory object that implements the  specified certificate type. Return type is Certificate Factory and parameters are string. this class defines the functionality of a certificate factory, which is used to generate certificate, certification path  and certificate revocation list  objects from their encodings.",neither
DrmInfoRequest_keyIterator,key iterator from drm info request  retrieves an iterator object that you can use to iterate over the keys associated with  this drminforequest object. Return type is Iterator and no argument.,neither
WifiP2pManager_clearLocalServices,"clear local services from wifi p2p manager  clear all registered local services of service discovery. Return type is void and parameters are wifi p2p manager channel wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",neither
Statement_getUpdateCount,"get update count from statement  retrieves the current result as an update count;  if the result is a resultset object or there are no more results, -1  is returned. Return type is   int and no argument.",neither
SSLServerSocket_getEnabledCipherSuites,get enabled cipher suites from ssl server socket  returns the list of cipher suites which are currently enabled  for use by newly accepted connections. Return type is String[] and no argument. this class extends serversockets and provides secure server sockets using protocols such as the secure sockets layer  or transport layer security  protocols.,neither
ZoomButtonsController_setAutoDismissed,set auto dismissed from zoom buttons controller  sets whether the zoom controls will be automatically dismissed after  showing. Return type is void and parameters are boolean.,neither
SipSession_endCall,"end call from sip session  ends an established call, terminates an outgoing call or rejects an  incoming call. Return type is void and no argument.",neither
DreamService_setFullscreen,set fullscreen from dream service  controls windowmanagerlayoutparamsflag_fullscreen  on the dream's window. Return type is void and parameters are boolean. extend this class to implement a custom dream .,neither
AudioTrack_setPlaybackPositionUpdateListener,"set playback position update listener from audio track  sets the listener the audiotrack notifies when a previously set marker is reached or  for each periodic playback head position update. Return type is void and parameters are audio track on playback position update listener handler. the audiotrack class manages and plays a single audio resource for java applications. it allows streaming of pcm audio buffers to the audio sink for playback. this is achieved by ""pushing"" the data to the audiotrack object using one of the  write, write,  and write methods.",neither
DESKeySpec_isParityAdjusted,"is parity adjusted from d e s key spec  checks if the given des key material, starting at offset  inclusive, is parity-adjusted. Return type is   boolean and parameters are byte[] int. this class specifies a des key.",neither
AnimationUtils_currentAnimationTimeMillis,current animation time millis from animation utils  returns the current animation time in milliseconds. Return type is   long and no argument. defines common utilities for working with animations.,neither
KeyAgreement_doPhase,do phase from key agreement  executes the next phase of this key agreement with the given  key that was received from one of the other parties involved in this key  agreement. Return type is Key and parameters are key boolean. this class provides the functionality of a key agreement  protocol.,neither
XmlPullParserFactory_newPullParser,new pull parser from xml pull parser factory  creates a new instance of a xml pull parser  using the currently configured factory features. Return type is Xml Pull Parser and no argument. this class is used to create implementations of xml pull parser defined in xmpull v1 api.,neither
TransitionDrawable_setCrossFadeEnabled,"set cross fade enabled from transition drawable  enables or disables the cross fade of the drawables. Return type is void and parameters are boolean. an extension of layerdrawables that is intended to cross fade between the first and second layer. to start the transition, call starttransition. to display just the first layer, call resettransition.",neither
SQLInput_readDouble,"read double from sql input  reads the next attribute in the stream and returns it as a double  in the java programming language. Return type is   double and no argument. an input stream that contains a stream of values representing an instance of an sql structured type or an sql distinct type. this interface, used only for custom mapping, is used by the driver behind the scenes, and a programmer never directly invokes sqlinput methods. the reader methods  provide a way  for an implementation of the sqldata  interface to read the values in an sqlinput object.  and as described in sqldata, calls to reader methods must be made in the order that their corresponding attributes appear in the sql definition of the type. the method wasnull is used to determine whether the last value read was sql null.",neither
ResultSet_getType,"get type from result set  retrieves the type of this resultset object. Return type is   int and no argument. a table of data representing a database result set, which is usually generated by executing a statement that queries the database.",neither
RowSet_setEscapeProcessing,"set escape processing from row set  sets escape processing for this rowset object on or  off. Return type is   void and parameters are boolean. the interface that adds support to the jdbc api for the javabeanstm component model. a rowset, which can be used as a javabeans component in a visual bean development environment, can be created and configured at design time and executed at run time.",neither
AudioTrack_getTimestamp,"get timestamp from audio track  poll for a timestamp on demand. Return type is boolean and parameters are audio timestamp. the audiotrack class manages and plays a single audio resource for java applications. it allows streaming of pcm audio buffers to the audio sink for playback. this is achieved by ""pushing"" the data to the audiotrack object using one of the  write, write,  and write methods.",neither
SSLEngine_getUseClientMode,"get use client mode from ssl engine  returns true if the engine is set to use client mode when  handshaking. Return type is   boolean and no argument. a class which enables secure communications using protocols such as the secure sockets layer  or  ietf rfc 2246 ""transport layer security""   protocols, but is transport independent.",neither
Matrix3f_scale,scale from matrix3f  modifies the upper 2x2 of the current matrix by  post-multiplying it with a scale matrix of given dimensions. Return type is void and parameters are float float.,neither
ByteArrayInputStream_markSupported,mark supported from byte array input stream  tests if this inputstream supports mark/reset. Return type is boolean and no argument. a bytearrayinputstream contains an internal buffer that contains bytes that may be read from the stream. an internal counter keeps track of the next byte to be supplied by the read method.,neither
MediaFormat_setString,"set string from media format  sets the value of a string key. Return type is void and parameters are string string. encapsulates the information describing the format of media data, be it audio or video, as well as optional feature metadata.",neither
SAXException_toString,to string from s a x exception  override tostring to pick up any embedded exception. Return type is String and no argument. encapsulate a general sax error or warning.,neither
X509TrustManager_getAcceptedIssuers,"get accepted issuers from x509 trust manager  return an array of certificate authority certificates  which are trusted for authenticating peers. Return type is X509 Certificate[] and no argument. instance of this interface manage which x509 certificates may be used to authenticate the remote side of a secure socket. decisions may be based on trusted certificate authorities, certificate revocation lists, online status checking or other means.",neither
Scanner_toString,to string from scanner  returns the string representation of this scanner. Return type is String and no argument. a simple text scanner which can parse primitive types and strings using regular expressions.,neither
DocumentsProvider_openTypedAssetFile,"open typed asset file from documents provider  implementation is provided by the parent class. Return type is Asset File Descriptor and parameters are uri string bundle. base class for a document provider. a document provider offers read and write access to durable files, such as files stored on a local disk, or files in a cloud storage service. to create a document provider, extend this class, implement the abstract methods, and add it to your manifest like this:",neither
CharsetEncoder_onMalformedInput,on malformed input from charset encoder  changes this encoder's action for malformed-input errors. Return type is Charset Encoder and parameters are coding error action. an engine that can transform a sequence of sixteen bit unicode characters into a sequence of bytes in a specific charset.,neither
ByteBuffer_putInt,put int from byte buffer  absolute put method for writing an int  value . Return type is Byte Buffer and parameters are int int. a byte buffer.,neither
WifiP2pServiceInfo_hashCode,hash code from wifi p2p service info  returns a hash code value for the object. Return type is int and no argument. a class for storing service information that is advertised over a wi fi peer to peer setup,neither
HeterogeneousExpandableList_getChildTypeCount,get child type count from heterogeneous expandable list  returns the number of types of child views that will be created by  expandablelistadaptergetchildview  . Return type is   int and no argument. additional methods that when implemented make an expandablelistadapter take advantage of the adapter view type mechanism.,neither
GeolocationPermissions_getAllowed,"get allowed from geolocation permissions  gets the geolocation permission state for the specified origin. Return type is void and parameters are string value callback. this class is used to manage permissions for the webview's geolocation javascript api. geolocation permissions are applied to an origin, which consists of the host, scheme and port of a uri. in order for web content to use the geolocation api, permission must be granted for that content's origin. this class stores geolocation permissions. an origin's permission state can be either allowed or denied. this class uses strings to represent an origin. when an origin attempts to use the geolocation api, but no permission state is currently set for that origin, webchromeclient.ongeolocationpermissionsshowprompt is called. this allows the permission state to be set for that origin. the methods of this class can be used to modify and interrogate the stored geolocation permissions at any time.",neither
TransformationMethod_onFocusChanged,"on focus changed from transformation method  this method is called when the textview that uses this  transformationmethod gains or loses focus. Return type is   void and parameters are view char sequence boolean int rect. textview uses transformationmethods to do things like replacing the characters of passwords with dots, or keeping the newline characters from causing line breaks in single line text fields.",neither
ScriptIntrinsicBlur_getKernelID,get kernel i d from script intrinsic blur  get a kernelid for this intrinsic kernel. Return type is Script. Kernel I D and no argument.,neither
XMLFilterImpl_endDocument,end document from xml filter impl  filter an end document event. Return type is void and no argument. base class for deriving an xml filter.,neither
StrictMode_enableDefaults,"enable defaults from strict mode  enable the recommended strictmode defaults, with violations just being logged. Return type is   void and no argument. strictmode is a developer tool which detects things you might be doing by accident and brings them to your attention so you can fix them.",neither
LSInput_setSystemId,"set system id from l s input  the system identifier, a uri reference [ietf rfc 2396], for this  input source. Return type is   void and parameters are string. this interface represents an input source for data.",neither
PreparedStatement_getParameterMetaData,"get parameter meta data from prepared statement  retrieves the number, types and properties of this  preparedstatement object's parameters. Return type is Parameter Meta Data and no argument. an object that represents a precompiled sql statement.",neither
LayoutTransition_setStagger,"set stagger from layout transition  sets the length of time to delay between starting each animation during one of the  change animations. Return type is void and parameters are int long. this class enables automatic animations on layout changes in viewgroup objects. to enable transitions for a layout container, create a layouttransition object and set it on any viewgroup by calling viewgroup#setlayouttransition. this will cause default animations to run whenever items are added to or removed from that container. to specify custom animations, use the setanimator method.",neither
SAXSource_getInputSource,get input source from s a x source  get the sax inputsource to be used for the source. Return type is Input Source and no argument.,neither
SQLInput_readBoolean,"read boolean from sql input  reads the next attribute in the stream and returns it as a boolean  in the java programming language. Return type is   boolean and no argument. an input stream that contains a stream of values representing an instance of an sql structured type or an sql distinct type. this interface, used only for custom mapping, is used by the driver behind the scenes, and a programmer never directly invokes sqlinput methods. the reader methods  provide a way  for an implementation of the sqldata  interface to read the values in an sqlinput object.  and as described in sqldata, calls to reader methods must be made in the order that their corresponding attributes appear in the sql definition of the type. the method wasnull is used to determine whether the last value read was sql null.",neither
SAXParser_isValidating,"is validating from s a x parser  indicates whether or not this parser is configured to  validate xml documents. Return type is   boolean and no argument. defines the api that wraps an xmlreader implementation class. in jaxp 1.0, this class wrapped the parser interface, however this interface was replaced by the xmlreader. for ease of transition, this class continues to support the same name and interface as well as supporting new methods. an instance of this class can be obtained from the saxparserfactory.newsaxparser method. once an instance of this class is obtained, xml can be parsed from a variety of input sources. these input sources are inputstreams, files, urls, and sax inputsources.",neither
JsonWriter_nullValue,"null value from json writer  encodes null. Return type is Json Writer and no argument. writes a json  encoded value to a stream, one token at a time. the stream includes both literal values  as well as the begin and end delimiters of objects and arrays.",neither
MockCursor_copyStringToBuffer,copy string to buffer from mock cursor  retrieves the requested column text and stores it in the buffer provided. Return type is void and parameters are int char array buffer.,neither
ParameterMetaData_getPrecision,"get precision from parameter meta data  retrieves the designated parameter's specified column size. Return type is   int and parameters are int. an object that can be used to get information about the types and properties for each parameter marker in a preparedstatement object. for some queries and driver implementations, the data that would be returned by a parametermetadata object may not be available until the preparedstatement has been executed.",neither
Node_cloneNode,"clone node from node  returns a duplicate of this node, ie, serves as a generic copy  constructor for nodes. Return type is Node and parameters are boolean. the node interface is the primary datatype for the entire document object model. it represents a single node in the document tree. while all objects implementing the node interface expose methods for dealing with children, not all objects implementing the node interface may have children. for example, text nodes may not have children, and adding children to such nodes results in a domexception being raised.",neither
DecimalFormat_isParseIntegerOnly,"is parse integer only from decimal format  returns true if this format will parse numbers as integers only. Return type is boolean and no argument. [icu enhancement] icu's replacement for decimalformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",neither
RowSet_removeRowSetListener,"remove row set listener from row set  removes the specified listener from the list of components that will be  notified when an event occurs on this rowset object. Return type is   void and parameters are row set listener. the interface that adds support to the jdbc api for the javabeanstm component model. a rowset, which can be used as a javabeans component in a visual bean development environment, can be created and configured at design time and executed at run time.",neither
HttpsURLConnection_setDefaultSSLSocketFactory,set default ssl socket factory from https url connection  sets the default sslsocketfactory inherited by new  instances of this class. Return type is   void and parameters are ssl socket factory. httpsurlconnection extends httpurlconnection with support for https specific features.,neither
ResourceCursorTreeAdapter_newGroupView,new group view from resource cursor tree adapter  makes a new group view to hold the group data pointed to by cursor. Return type is View and parameters are context cursor boolean view group. a fairly simple expandablelistadapter that creates views defined in an xml file. you can specify the xml file that defines the appearance of the views.,neither
RingtonePreference_setShowDefault,set show default from ringtone preference  sets whether to show an item for the default sound/ringtone. Return type is void and parameters are boolean.,neither
PipedReader_ready,ready from piped reader  tell whether this stream is ready to be read. Return type is boolean and no argument. piped character input streams.,neither
Debug_getNativeHeapAllocatedSize,"get native heap allocated size from debug  returns the amount of allocated memory in the native heap. Return type is   long and no argument. provides various debugging methods for android applications, including tracing and allocation counts.",neither
Inet4Address_isMulticastAddress,"is multicast address from inet4 address  utility routine to check if the inetaddress is an  ip multicast address. Return type is boolean and no argument. this class represents an internet protocol version 4  address. defined by rfc 790: assigned numbers, rfc 1918: address allocation for private internets, and rfc 2365: administratively scoped ip multicast",neither
Matrix_scaleM,"scale m from matrix  scales matrix m in place by sx, sy, and sz. Return type is   void and parameters are float[] int float float float. matrix math utilities. these methods operate on opengl es format matrices and vectors stored in float arrays.",neither
SQLiteStatement_simpleQueryForLong,"simple query for long from sqlite statement  execute a statement that returns a 1 by 1 table with a numeric value. Return type is long and no argument. represents a statement that can be executed against a database.  the statement cannot return multiple rows or columns, but single value  result sets are supported.",neither
ExifInterface_hasThumbnail,has thumbnail from exif interface  returns true if the image file has a thumbnail. Return type is boolean and no argument. this is a class for reading and writing exif tags in various image file formats.,neither
Member_getModifiers,"get modifiers from member  returns the java language modifiers for the member or  constructor represented by this member, as an integer. Return type is   int and no argument. member is an interface that reflects identifying information about a single member  or a constructor.",neither
DecimalFormat_parse,"parse from decimal format  returns a long if possible ; otherwise, returns another type,  such as a bigdecimal, biginteger, or double. Return type is Number and parameters are string parse position. [icu enhancement] icu's replacement for decimalformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",neither
Timer_scheduleAtFixedRate,"schedule at fixed rate from timer  schedules the specified task for repeated fixed-rate execution,  beginning after the specified delay. Return type is void and parameters are timer task long long. a facility for threads to schedule tasks for future execution in a background thread.  tasks may be scheduled for one time execution, or for repeated execution at regular intervals.",neither
ByteBuffer_putLong,put long from byte buffer  relative put method for writing a long  value . Return type is Byte Buffer and parameters are long. a byte buffer.,neither
MockContext_createPackageContext,"create package context from mock context  return a new context object for the given application name. Return type is Context and parameters are string int. a mock context class.  all methods are non functional and throw unsupportedoperationexception.  you can use this to inject other dependencies, mocks, or monitors into the classes you are testing.",neither
Keyframe_setValue,"set value from keyframe  sets the value for this keyframe. Return type is   void and parameters are object. this class holds a time/value pair for an animation. the keyframe class is used by valueanimator to define the values that the animation target will have over the course of the animation. as the time proceeds from one keyframe to the other, the value of the target object will animate between the value at the previous keyframe and the value at the next keyframe. each keyframe also holds an optional timeinterpolator object, which defines the time interpolation over the intervalue preceding the keyframe.",neither
FragmentManager_isDestroyed,"is destroyed from fragment manager  returns true if the final activityondestroy  call has been made on the fragmentmanager's activity, so this instance is now dead. Return type is   boolean and no argument.",neither
Deflater_end,end from deflater  closes the compressor and discards any unprocessed input. Return type is void and no argument. this class provides support for general purpose compression using the popular zlib compression library. the zlib compression library was initially developed as part of the png graphics standard and is not protected by patents. it is fully described in the specifications at the java.util.zip package description.,neither
BitmapRegionDecoder_isRecycled,is recycled from bitmap region decoder  returns true if this region decoder has been recycled. Return type is boolean and no argument. bitmapregiondecoder can be used to decode a rectangle region from an image. bitmapregiondecoder is particularly useful when an original image is large and you only need parts of the image.,neither
Display_toString,to string from display  returns a string representation of the object. Return type is String and no argument. provides information about the size and density of a logical display.,neither
DateFormat_setNumberFormat,"set number format from date format  sets the number formatter. Return type is void and parameters are number format. [icu enhancement] icu's replacement for dateformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",neither
RecognitionListener_onBufferReceived,on buffer received from recognition listener  more sound has been received. Return type is   void and parameters are byte[]. used for receiving notifications from the speechrecognizer when the recognition related events occur. all the callbacks are executed on the application main thread.,neither
Debug_getBinderDeathObjectCount,"get binder death object count from debug  returns the number of death notification links to binder objects that  exist in the current process. Return type is   int and no argument. provides various debugging methods for android applications, including tracing and allocation counts.",neither
ViewParent_requestChildRectangleOnScreen,"request child rectangle on screen from view parent  called when a child of this group wants a particular rectangle to be  positioned onto the screen. Return type is   boolean and parameters are view rect boolean. displays a vertically scrollable collection of views, where each view is positioned immediatelybelow the previous view in the list.",neither
SipAudioCall_isMuted,is muted from sip audio call  checks if the call is muted. Return type is boolean and no argument.,neither
ExecutorService_isTerminated,is terminated from executor service  returns true if all tasks have completed following shut down. Return type is   boolean and no argument. an executor that provides methods to manage termination and methods that can produce a future for tracking progress of one or more asynchronous tasks.,neither
ZoomButton_onLongClick,on long click from zoom button  called when a view has been clicked and held. Return type is boolean and parameters are view.,neither
EdgeEffect_setSize,set size from edge effect  set the size of this edge effect in pixels. Return type is void and parameters are int int. this class performs the graphical effect used at the edges of scrollable widgets when the user scrolls beyond the content bounds in 2d space.,neither
