keys,docs,classification
ViewAnimator_setAnimateFirstView,set animate first view  indicates whether the current view should be animated the first time  the viewanimator is displayed.,neither
ComponentCallbacks_onLowMemory,"on low memory  this is called when the overall system is running low on memory, and  actively running processes should trim their memory usage.",neither
PictureDrawable_setAlpha,set alpha  specify an alpha value for the drawable.,neither
UiAutomation_waitForIdle,"wait for idle  waits for the accessibility event stream to become idle, which is not to  have received an accessibility event within idletimeoutmillis.",neither
DatagramChannel_send,send  sends a datagram via this channel.,neither
AppWidgetProvider_onDisabled,"on disabled  called in response to the appwidgetmanager#action_appwidget_disabled broadcast, which  is sent when the last appwidget instance for this provider is deleted. override this method  to implement your own appwidget functionality.",neither
DreamService_getWindow,get window  retrieves the current window for the dream.,neither
Process_exitValue,exit value  returns the exit value for the subprocess.,neither
Gallery_showContextMenuForChild,show context menu for child  shows the context menu for the specified view or its ancestors.,neither
Attributes_getLocalName,get local name  look up an attribute's local name by index.,neither
RoundRectShape_clone,clone  creates and returns a copy of this object.,neither
DatabaseMetaData_dataDefinitionCausesTransactionCommit,data definition causes transaction commit  retrieves whether a data definition statement within a transaction forces  the transaction to commit.,neither
CertPathTrustManagerParameters_getParameters,get parameters  return a clone of the certpathparameters encapsulated by this class.,neither
AbstractQueuedLongSynchronizer_owns,owns  queries whether the given conditionobject  uses this synchronizer as its lock.,neither
Executors_newFixedThreadPool,"new fixed thread pool  creates a thread pool that reuses a fixed number of threads  operating off a shared unbounded queue, using the provided  threadfactory to create new threads when needed.",neither
Visualizer_getWaveForm,get wave form  returns a waveform capture of currently playing audio content.,neither
AtomicBoolean_get,"get  returns the current value,  with memory effects as specified by varhandle#getvolatile.",neither
BitSet_andNot,and not  clears all of the bits in this bitset whose corresponding  bit is set in the specified bitset.,neither
AtomicLongArray_getAndDecrement,"get and decrement  atomically decrements the value of the element at index i,  with memory effects as specified by varhandle#getandadd.",neither
AtomicLongArray_decrementAndGet,"decrement and get  atomically decrements the value of the element at index i,  with memory effects as specified by varhandle#getandadd.",neither
Throwable_fillInStackTrace,fill in stack trace  fills in the execution stack trace.,neither
Attributes_size,size  returns the number of attributes in this map.,neither
Looper_prepare,prepare  initialize the current thread as a looper.,neither
ViewPropertyAnimator_rotationY,rotation y  this method will cause the view's rotationy property to be animated to the  specified value.,neither
ImageFormat_getBitsPerPixel,get bits per pixel  use this function to retrieve the number of bits per pixel of an  imageformat.,neither
RowSet_setDate,"set date  sets the designated parameter to the given java.sql.date value,  using the given calendar object.",neither
LongBuffer_asReadOnlyBuffer,"as read only buffer  creates a new, read-only long buffer that shares this buffer's  content.",neither
Duration_equals,equals  checks if this duration is equal to the specified duration.,neither
CRLSelector_clone,clone  makes a copy of this crlselector.,neither
Element_setIdAttributeNode,"set id attribute node  if the parameter isid is true, this method  declares the specified attribute to be a user-determined id attribute  .",neither
ZipOutputStream_setLevel,set level  sets the compression level for subsequent entries which are deflated.,neither
ZipEntry_setMethod,set method  sets the compression method for the entry.,neither
BackupAgent_onBackup,on backup  the application is being asked to write any data changed since the last  time it performed a backup operation.,neither
SQLiteDatabase_replaceOrThrow,replace or throw  convenience method for replacing a row in the database.,neither
ObjectInputStream_readFloat,read float  reads a 32 bit float.,neither
Scene_getSceneRoot,"get scene root  gets the root of the scene, which is the root of the view hierarchy  affected by changes due to this scene, and which will be animated  when this scene is entered.",neither
DatabaseMetaData_getMaxConnections,get max connections  retrieves the maximum number of concurrent connections to this  database that are possible.,neither
DatabaseMetaData_supportsSchemasInTableDefinitions,supports schemas in table definitions  retrieves whether a schema name can be used in a table definition statement.,neither
MediaPlayer_setOnBufferingUpdateListener,set on buffering update listener  register a callback to be invoked when the status of a network  stream's buffer has changed.,neither
Random_nextLong,"next long  returns the next pseudorandom, uniformly distributed long  value from this random number generator's sequence.",neither
LSInput_getEncoding,"get encoding  the character encoding, if known.",neither
MediaPlayer_release,release  releases resources associated with this mediaplayer object.,neither
DatabaseMetaData_supportsDifferentTableCorrelationNames,"supports different table correlation names  retrieves whether, when table correlation names are supported, they  are restricted to being different from the names of the tables.",neither
Process_setThreadPriority,"set thread priority  set the priority of a thread, based on linux priorities.",neither
FieldPosition_hashCode,hash code  returns a hash code for this fieldposition.,neither
CharBuffer_asReadOnlyBuffer,"as read only buffer  creates a new, read-only char buffer that shares this buffer's  content.",neither
DOMResult_setSystemId,set system id  set the systemid that may be used in association with the node.,neither
Matcher_regionStart,region start  reports the start index of this matcher's region.,neither
AttributeSet_getAttributeListValue,get attribute list value  return the index of the value of attribute at 'index' in the list  'options'.,neither
KeyPairGeneratorSpec_getEndDate,get end date  gets the end date to be used on the x.509 certificate that will be put in  the keystore.,neither
MockCursor_moveToPrevious,move to previous  move the cursor to the previous row.,neither
InetSocketAddress_createUnresolved,create unresolved  creates an unresolved socket address from a hostname and a port number.,neither
MockCursor_moveToPosition,move to position  move the cursor to an absolute position.,neither
Channels_newWriter,new writer  constructs a writer that encodes characters using the given encoder and  writes the resulting bytes to the given channel.,neither
TimeAnimator_start,start  starts this animation.,neither
DatagramPacket_setPort,set port  sets the port number on the remote host to which this datagram  is being sent.,neither
DeflaterInputStream_available,"available  returns 0 after eof has been reached, otherwise always return 1.",neither
AbstractQueuedSynchronizer_hasContended,"has contended  queries whether any threads have ever contended to acquire this  synchronizer; that is, if an acquire method has ever blocked.",neither
Runtime_gc,gc  runs the garbage collector.,neither
SSLEngine_getEnabledCipherSuites,get enabled cipher suites  returns the names of the ssl cipher suites which are currently  enabled for use on this engine.,neither
InputConnection_clearMetaKeyStates,clear meta key states  clear the given meta key pressed states in the given input  connection.,neither
RecognitionListener_onReadyForSpeech,on ready for speech  called when the endpointer is ready for the user to start speaking.,neither
ResultSet_rowInserted,row inserted  retrieves whether the current row has had an insertion.,neither
Time_after,after  returns true if the time represented by this time object occurs after  the given time.,neither
WifiP2pManager_clearLocalServices,clear local services  clear all registered local services of service discovery.,neither
DefaultHandler_endElement,end element  receive notification of the end of an element.,neither
Inflater_finished,finished  returns true if the end of the compressed data stream has been  reached.,neither
DatabaseMetaData_getPrimaryKeys,get primary keys  retrieves a description of the given table's primary key columns.,neither
PropertyChangeSupport_addPropertyChangeListener,add property change listener  add a propertychangelistener to the listener list.,neither
MockContext_checkCallingPermission,check calling permission  determine whether the calling process of an ipc you are handling has been  granted a particular permission.,neither
AudioRecord_stop,stop  stops recording.,neither
Time_parse,"parse  parses a date-time string in either the rfc 2445 format or an abbreviated  format that does not include the ""time"" field.",neither
SAXResult_setHandler,set handler  set the target to be a sax2 contenthandler.,neither
RowSet_setInt,set int  sets the designated parameter in this rowset object's command  to the given java int value.,neither
MockContext_checkCallingOrSelfUriPermission,check calling or self uri permission  determine whether the calling process of an ipc or you has been granted  permission to access a specific uri.,neither
StringBufferInputStream_skip,skip  skips n bytes of input from this input stream.,neither
BluetoothGatt_readDescriptor,read descriptor  reads the value for a given descriptor from the associated remote device.,neither
RowSet_setCharacterStream,set character stream  sets the designated parameter in this rowset object's command  to the given reader  object.,neither
ScriptIntrinsic3DLUT_setLUT,set l u t  sets the allocation to be used as the lookup table.,neither
ResultSet_getByte,get byte  retrieves the value of the designated column in the current row  of this resultset object as  a byte in the java programming language.,neither
AttributesImpl_clear,clear  clear the attribute list for reuse.,neither
DatabaseMetaData_getMaxRowSize,get max row size  retrieves the maximum number of bytes this database allows in  a single row.,neither
Retention_value,value  returns the retention policy.,neither
ExemptionMechanism_init,init  initializes this exemption mechanism with a key and a set of algorithm  parameters.,neither
DocumentBuilderFactory_isIgnoringComments,is ignoring comments  indicates whether or not the factory is configured to produce  parsers which ignores comments.,neither
SensorManager_requestTriggerSensor,request trigger sensor  requests receiving trigger events for a trigger sensor.,neither
Preferences_putBoolean,put boolean  associates a string representing the specified boolean value with the  specified key in this preference node.,neither
SearchRecentSuggestionsProvider_getType,get type  this method is provided for use by the contentresolver.,neither
CharArrayWriter_reset,reset  resets the buffer so that you can use it again without  throwing away the already allocated buffer.,neither
ConsoleHandler_close,close  override streamhandler.close to do a flush but not  to close the output stream.,neither
CertificateFactory_getInstance,get instance  returns a certificate factory object that implements the  specified certificate type.,neither
ResultSet_setFetchSize,set fetch size  gives the jdbc driver a hint as to the number of rows that should  be fetched from the database when more rows are needed for this  resultset object.,neither
Rfc822Token_setComment,set comment  changes the comment to the specified comment.,neither
ViewPropertyAnimator_translationY,translation y  this method will cause the view's translationy property to be animated to the  specified value.,neither
XMLGregorianCalendar_setFractionalSecond,set fractional second  set fractional seconds.,neither
DocumentsContract_getDocumentId,get document id  extract the document#column_document_id from the given uri.,neither
ResultSetMetaData_getScale,get scale  gets the designated column's number of digits to right of the decimal point.,neither
XMLGregorianCalendar_setMinute,set minute  set minutes.,neither
Runtime_addShutdownHook,add shutdown hook  registers a new virtual-machine shutdown hook.,neither
ParameterMetaData_getParameterCount,get parameter count  retrieves the number of parameters in the preparedstatement  object for which this parametermetadata object contains  information.,neither
SQLiteDatabase_setTransactionSuccessful,set transaction successful  marks the current transaction as successful.,neither
Connection_getCatalog,get catalog  retrieves this connection object's current catalog name.,neither
Document_getImplementation,get implementation  the domimplementation object that handles this document.,neither
Array_free,free  this method frees the array object and releases the resources that  it holds.,neither
AutoCompleteTextView_setOnClickListener,set on click listener  register a callback to be invoked when this view is clicked.,neither
NfcA_close,"close  disable i/o operations to the tag from this tagtechnology object, and release resources.",neither
DecimalFormatSymbols_hashCode,hash code  returns a hash code value for the object.,neither
LSParserFilter_getWhatToShow,get what to show  tells the lsparser what types of nodes to show to the  method lsparserfilter.acceptnode.,neither
AlgorithmParameterGenerator_getProvider,get provider  returns the provider of this algorithm parameter generator object.,neither
InputConnection_setSelection,set selection  set the selection of the text editor.,neither
DocumentType_getPublicId,get public id  the public identifier of the external subset.,neither
AccessibilityManager_isTouchExplorationEnabled,is touch exploration enabled  returns if the touch exploration in the system is enabled.,neither
MoreAsserts_assertContentsInAnyOrder,"assert contents in any order  asserts that actual contains precisely the elements  expected, but in any order.",neither
Binder_getCallingPid,get calling pid  return the id of the process that sent you the current transaction  that is being processed.,neither
DatabaseMetaData_getPrimaryKeys,get primary keys  retrieves a description of the given table's primary key columns.,neither
HttpResponseCache_maxSize,max size  returns the maximum number of bytes that this cache should use to store  its data.,neither
DOMConfiguration_setParameter,set parameter  set the value of a parameter.,neither
BufferedReader_read,read  reads a single character.,neither
RandomAccessFile_readUnsignedByte,read unsigned byte  reads an unsigned eight-bit number from this file.,neither
ScaleGestureDetector_isQuickScaleEnabled,"is quick scale enabled  return whether the quick scale gesture, in which the user performs a double tap followed by a  swipe, should perform scaling.",neither
IntentService_onDestroy,on destroy  called by the system to notify a service that it is no longer used and is being removed.,neither
AbstractQueuedSynchronizer_acquireSharedInterruptibly,"acquire shared interruptibly  acquires in shared mode, aborting if interrupted.",neither
BluetoothGatt_discoverServices,discover services  discovers services offered by a remote device as well as their  characteristics and descriptors.,neither
Signature_initSign,init sign  initialize this object for signing.,neither
InputMethod_showSoftInput,show soft input  request that any soft input part of the input method be shown to the user.,neither
XMLFilterImpl_warning,warning  filter a warning event.,neither
Preferences_addNodeChangeListener,add node change listener  registers the specified listener to receive node change events  for this node.,neither
EditTextPreference_setText,set text  saves the text to the sharedpreferences.,neither
AppWidgetProvider_onReceive,on receive  implements broadcastreceiver#onreceive to dispatch calls to the various  other methods on appwidgetprovider.,neither
DatabaseMetaData_getExtraNameCharacters,"get extra name characters  retrieves all the ""extra"" characters that can be used in unquoted  identifier names .",neither
DatabaseMetaData_getMaxCatalogNameLength,get max catalog name length  retrieves the maximum number of characters that this database allows in a  catalog name.,neither
ContentHandlerFactory_createContentHandler,create content handler  creates a new contenthandler to read an object from  a urlstreamhandler.,neither
Arrays_deepHashCode,"deep hash code  returns a hash code based on the ""deep contents"" of the specified  array.",neither
Formatter_formatMessage,format message  localize and format the message string from a log record.,neither
RC2ParameterSpec_getIV,get i v  returns the iv or null if this parameter set does not contain an iv.,neither
RecognitionListener_onReadyForSpeech,on ready for speech  called when the endpointer is ready for the user to start speaking.,neither
Lock_lock,lock  acquires the lock.,neither
Matcher_regionEnd,region end  reports the end index  of this matcher's region.,neither
ConsumerIrManager_hasIrEmitter,has ir emitter  check whether the device has an infrared emitter.,neither
ValueAnimator_isStarted,is started  returns whether this animator has been started and not yet ended.,neither
KeyStoreSpi_engineGetCertificateChain,engine get certificate chain  returns the certificate chain associated with the given alias.,neither
DatabaseMetaData_supportsOpenCursorsAcrossRollback,supports open cursors across rollback  retrieves whether this database supports keeping cursors open  across rollbacks.,neither
SQLInput_readClob,read clob  reads an sql clob value from the stream and returns it as a  clob object in the java programming language.,neither
MediaFormat_createVideoFormat,create video format  creates a minimal video format.,neither
DecimalFormat_applyPattern,apply pattern  parses the given pattern string and overwrites the settings specified in the pattern string.,neither
MockContext_stopService,stop service  request that a given application service be stopped.,neither
SslErrorHandler_proceed,proceed  proceed with the ssl certificate.,neither
CharArrayReader_close,close  closes the stream and releases any system resources associated with  it.,neither
SearchManager_setOnDismissListener,set on dismiss listener  set or clear the callback that will be invoked whenever the search ui is dismissed.,neither
Subject_setReadOnly,set read only  set this subject to be read-only.,neither
Camera_lock,lock  re-locks the camera to prevent other processes from accessing it.,neither
XMLReaderAdapter_setDTDHandler,set d t d handler  register the dtd event handler.,neither
CharacterData_setData,set data  the character data of the node that implements this interface.,neither
DESedeKeySpec_getKey,get key  returns the des-ede key.,neither
AnimatorSet_getInterpolator,get interpolator  returns the timing interpolator that this animation uses.,neither
DreamService_finish,finish  stops the dream and detaches from the window.,neither
ETC1_getEncodedDataSize,get encoded data size  return the size of the encoded image data .,neither
MockContext_sendBroadcast,"send broadcast  broadcast the given intent to all interested broadcastreceivers, allowing  an optional required permission to be enforced.",neither
DreamService_onDetachedFromWindow,on detached from window  called when the window has been detached from the window manager.,neither
Attributes_getLocalName,get local name  look up an attribute's local name by index.,neither
CallableStatement_getLong,get long  retrieves the value of a jdbc bigint parameter as a long  in the java programming language.,neither
Debug_getBinderDeathObjectCount,get binder death object count  returns the number of death notification links to binder objects that  exist in the current process.,neither
ArgbEvaluator_evaluate,evaluate  this function returns the calculated in-between value for a color  given integers that represent the start and end values in the four  bytes of the 32-bit int.,neither
Writer_flush,flush  flushes the stream.,neither
VpnService_protect,protect  convenience method to protect a socket from vpn connections.,neither
DatabaseMetaData_getProcedureColumns,get procedure columns  retrieves a description of the given catalog's stored procedure parameter  and result columns.,neither
RowSet_setNClob,set n clob  sets the designated parameter to a reader object.,neither
DexFile_loadClass,load class  loads a class.,neither
Animation_cancel,cancel  cancel the animation.,neither
AbstractCursor_registerContentObserver,register content observer  register an observer that is called when changes happen to the content backing this cursor.,neither
AtomicFile_delete,delete  delete the atomic file.,neither
ViewPropertyAnimator_scaleXBy,scale x by  this method will cause the view's scalex property to be animated by the  specified value.,neither
NsdManager_stopServiceDiscovery,stop service discovery  stop service discovery initiated with discoverservices.,neither
ScheduledThreadPoolExecutor_scheduleWithFixedDelay,"schedule with fixed delay  submits a periodic action that becomes enabled first after the  given initial delay, and subsequently with the given delay  between the termination of one execution and the commencement of  the next.",neither
AbstractPreferences_sync,sync  implements the sync method as per the specification in  preferences#sync.,neither
RowSet_setNCharacterStream,set n character stream  sets the designated parameter to a reader object.,neither
Picture_draw,draw  draw this picture on the canvas.,neither
DOMLocator_getRelatedNode,"get related node  the node this locator is pointing to, or null if no node  is available.",neither
TextToSpeech_isLanguageAvailable,is language available  checks if the specified language as represented by the locale is available and supported.,neither
URL_hashCode,hash code  creates an integer suitable for hash table indexing.,neither
CursorWrapper_moveToPosition,move to position  move the cursor to an absolute position.,neither
ResultSetMetaData_isSigned,is signed  indicates whether values in the designated column are signed numbers.,neither
FileLock_isValid,is valid  tells whether or not this lock is valid.,neither
Object_notifyAll,notify all  wakes up all threads that are waiting on this object's monitor.,neither
Runtime_freeMemory,free memory  returns the amount of free memory in the java virtual machine.,neither
BoringLayout_ellipsized,ellipsized  callback for the ellipsizer to report what region it ellipsized.,neither
PolicyQualifierInfo_getPolicyQualifierId,get policy qualifier id  returns the policyqualifierid field of this  policyqualifierinfo.,neither
PrintJob_isBlocked,is blocked  gets whether this print job is blocked.,neither
MessageDigest_isEqual,is equal  compares two digests for equality.,neither
Image_getFormat,get format  get the format for this image.,neither
ViewPropertyAnimator_translationY,translation y  this method will cause the view's translationy property to be animated to the  specified value.,neither
Notation_getPublicId,get public id  the public identifier of this notation.,neither
RC2ParameterSpec_getIV,get i v  returns the iv or null if this parameter set does not contain an iv.,neither
ValidatorHandler_setContentHandler,set content handler  sets the contenthandler which receives  the augmented validation result.,neither
Gallery_onTouchEvent,on touch event  implement this method to handle touch screen motion events.,neither
DecimalFormat_formatToCharacterIterator,format to character iterator  formats an object producing an attributedcharacteriterator.,neither
SSLEngine_getUseClientMode,get use client mode  returns true if the engine is set to use client mode when  handshaking.,neither
DatePickerDialog_onDateChanged,on date changed  called upon a date change.,neither
TestSuiteBuilder_build,build  call this method once you've configured your builder as desired.,neither
Identity_getName,get name  returns this identity's name.,neither
AdapterViewFlipper_isFlipping,is flipping  returns true if the child views are flipping.,neither
ScriptIntrinsicConvolve5x5_setCoefficients,set coefficients  set the coefficients for the convolve.,neither
InputMethodSession_updateCursor,update cursor  this method is called when cursor location of the target input field  has changed within its window.,neither
LongBuffer_isDirect,is direct  tells whether or not this long buffer is direct.,neither
PreparedStatement_setTime,"set time  sets the designated parameter to the given java.sql.time value,  using the given calendar object.",neither
Duration_add,add  computes a new duration whose value is this+rhs.,neither
DateFormatSymbols_setLocalPatternChars,set local pattern chars  sets localized date-time pattern characters.,neither
Condition_awaitUninterruptibly,await uninterruptibly  causes the current thread to wait until it is signalled.,neither
DatabaseMetaData_getTablePrivileges,get table privileges  retrieves a description of the access rights for each table available  in a catalog.,neither
Picture_draw,draw  draw this picture on the canvas.,neither
Method_invoke,"invoke  invokes the underlying method represented by this method  object, on the specified object with the specified parameters.",neither
PrintService_getActivePrintJobs,get active print jobs  gets the active print jobs for the printers managed by this service.,neither
MockContext_unregisterReceiver,unregister receiver  unregister a previously registered broadcastreceiver.,neither
DataInputStream_skipBytes,skip bytes  see the general contract of the skipbytes  method of datainput.,neither
DatabaseMetaData_getSQLKeywords,get sql keywords  retrieves a comma-separated list of all of this database's sql keywords  that are not also sql:2003 keywords.,neither
SealedObject_getObject,get object  retrieves the original  object.,neither
NotificationListenerService_onNotificationPosted,on notification posted  implement this method to learn about new notifications as they are posted by apps.,neither
ContentHandler_endPrefixMapping,end prefix mapping  end the scope of a prefix-uri mapping.,neither
DHPrivateKeySpec_getX,get x  returns the private value x.,neither
InsetDrawable_inflate,inflate  inflate this drawable from an xml resource optionally styled by a theme.,neither
Effect_setUpdateListener,set update listener  set an effect listener.,neither
SpanWatcher_onSpanChanged,on span changed  this method is called to notify you that the specified object  has been relocated from the range ostart…oend  to the new range nstart…nend of the text.,neither
SparseBooleanArray_put,"put  adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
RandomAccessFile_seek,"seek  sets the file-pointer offset, measured from the beginning of this  file, at which the next read or write occurs.",neither
WebChromeClient_onJsPrompt,on js prompt  notify the host application that the web page wants to display a  javascript prompt dialog.,neither
Animator_pause,pause  pauses a running animation.,neither
MockDialogInterface_cancel,"cancel  cancels the dialog, invoking the oncancellistener.",neither
ResultSet_updateLong,update long  updates the designated column with a long value.,neither
KeyStoreSpi_engineGetCertificate,engine get certificate  returns the certificate associated with the given alias.,neither
ParserAdapter_setDocumentLocator,set document locator  adapter implementation method; do not call.,neither
X500Principal_toString,to string  return a user-friendly string representation of this  x500principal.,neither
X509CRLEntry_toString,to string  returns a string representation of this crl entry.,neither
TableLayout_setOnHierarchyChangeListener,set on hierarchy change listener  register a callback to be invoked when a child is added to or removed  from this view.,neither
SimpleDateFormat_toLocalizedPattern,to localized pattern  return a localized pattern string describing this date format.,neither
FloatBuffer_wrap,wrap  wraps a float array into a buffer.,neither
Statement_getQueryTimeout,get query timeout  retrieves the number of seconds the driver will  wait for a statement object to execute.,neither
MediaCodecInfo_getSupportedTypes,get supported types  query the media types supported by the codec.,neither
EncodedKeySpec_getFormat,get format  returns the name of the encoding format associated with this  key specification.,neither
ObjectAnimator_start,start  starts this animation.,neither
ScheduledThreadPoolExecutor_execute,execute  executes command with zero required delay.,neither
Object_notify,notify  wakes up a single thread that is waiting on this object's  monitor.,neither
SlidingDrawer_onTouchEvent,on touch event  implement this method to handle touch screen motion events.,neither
AudioGroup_setMode,set mode  changes the current mode.,neither
DefaultHandler_endElement,end element  receive notification of the end of an element.,neither
ECPrivateKey_getS,get s  returns the private value s.,neither
InputMethod_hideSoftInput,hide soft input  request that any soft input part of the input method be hidden from the user.,neither
AlarmManager_cancel,cancel  remove any alarms with a matching intent.,neither
DreamService_onBind,on bind  return the communication channel to the service.,neither
Process_myPid,"my pid  returns the identifier of this process, which can be used with  killprocess and sendsignal.",neither
ResultSet_wasNull,was null  reports whether  the last column read had a value of sql null.,neither
EnvironmentalReverb_setReflectionsLevel,set reflections level  sets the volume level of the early reflections.,neither
DriverManager_getDrivers,get drivers  retrieves an enumeration with all of the currently loaded jdbc drivers  to which the current caller has access.,neither
NumberFormat_hashCode,hash code  returns a hash code value for the object.,neither
DatabaseMetaData_getProcedures,get procedures  retrieves a description of the stored procedures available in the given  catalog.,neither
SQLiteTransactionListener_onBegin,on begin  called immediately after the transaction begins.,neither
KeyStoreSpi_engineSetCertificateEntry,engine set certificate entry  assigns the given certificate to the given alias.,neither
KeyStore_entryInstanceOf,entry instance of  determines if the keystore entry for the specified  alias is an instance or subclass of the specified  entryclass.,neither
AtomicIntegerArray_compareAndSet,"compare and set  atomically sets the element at index i to newvalue if the element's current value == expectedvalue,  with memory effects as specified by varhandle#compareandset.",neither
SSLEngine_getSupportedCipherSuites,get supported cipher suites  returns the names of the cipher suites which could be enabled for use  on this engine.,neither
InputConnectionWrapper_reportFullscreenMode,report fullscreen mode  called back when the connected ime switches between fullscreen and normal modes.,neither
DatabaseMetaData_supportsGroupByBeyondSelect,supports group by beyond select  retrieves whether this database supports using columns not included in  the select statement in a group by clause  provided that all of the columns in the select statement  are included in the group by clause.,neither
LSInput_setCharacterStream,set character stream  an attribute of a language and binding dependent type that represents  a stream of 16-bit units.,neither
SQLiteCursor_requery,"requery  performs the query that created the cursor again, refreshing its  contents.",neither
LockSupport_unpark,"unpark  makes available the permit for the given thread, if it  was not already available.",neither
SecureCacheResponse_getLocalPrincipal,get local principal  returns the principal that was sent to the server during  handshaking in the original connection that retrieved the  network resource.,neither
JetPlayer_triggerClip,trigger clip  schedules the playback of a clip.,neither
DatabaseMetaData_getMaxColumnsInSelect,get max columns in select  retrieves the maximum number of columns this database allows in a  select list.,neither
SharedPreferences_getString,get string  retrieve a string value from the preferences.,neither
BoringLayout_replaceOrMake,"replace or make  returns a boringlayout for the specified text, potentially reusing  this one if it is already suitable.",neither
Animation_scaleCurrentDuration,scale current duration  how much to scale the duration by.,neither
ViewParent_requestChildRectangleOnScreen,request child rectangle on screen  called when a child of this group wants a particular rectangle to be  positioned onto the screen.,neither
AppWidgetHost_stopListening,stop listening  stop receiving onappwidgetchanged calls for your appwidgets.,neither
NetworkInfo_describeContents,describe contents  describe the kinds of special objects contained in this parcelable  instance's marshaled representation.,neither
Node_getTextContent,get text content  this attribute returns the text content of this node and its  descendants.,neither
Method_invoke,"invoke  invokes the underlying method represented by this method  object, on the specified object with the specified parameters.",neither
SensorManager_unregisterListener,unregister listener  unregisters a listener for all sensors.,neither
EditTextPreference_shouldDisableDependents,should disable dependents  checks whether this preference's dependents should currently be  disabled.,neither
LongBuffer_compareTo,compare to  compares this buffer to another.,neither
Document_getDomConfig,get dom config  the configuration used when document.normalizedocument  is invoked.,neither
HeterogeneousExpandableList_getGroupType,get group type  get the type of group view that will be created by  expandablelistadapter.getgroupview  .,neither
DatabaseMetaData_getDatabaseProductName,get database product name  retrieves the name of this database product.,neither
ViewParent_focusSearch,focus search  find the nearest view in the specified direction that wants to take focus,neither
AbstractSelectionKey_cancel,cancel  cancels this key.,neither
ResourceCursorTreeAdapter_newGroupView,new group view  makes a new group view to hold the group data pointed to by cursor.,neither
DefaultHandler2_startDTD,"start d t d  report the start of dtd declarations, if any.",neither
NotificationListenerService_onNotificationPosted,on notification posted  implement this method to learn about new notifications as they are posted by apps.,neither
TestResult_failureCount,failure count  gets the number of detected failures.,neither
SQLiteDatabase_openDatabase,open database  open the database according to the flags open_readwrite open_readonly create_if_necessary and/or no_localized_collators.,neither
ServerSocket_accept,accept  listens for a connection to be made to this socket and accepts  it.,neither
AbstractCursor_onMove,"on move  this function is called every time the cursor is successfully scrolled  to a new position, giving the subclass a chance to update any state it  may have.",neither
Thread_setDaemon,set daemon  marks this thread as either a daemon thread  or a user thread.,neither
HttpResponseCache_get,"get  retrieve the cached response based on the requesting uri,  request method and request headers.",neither
HandlerBase_ignorableWhitespace,ignorable whitespace  receive notification of ignorable whitespace in element content.,neither
ExecutorService_invokeAll,"invoke all  executes the given tasks, returning a list of futures holding  their status and results when all complete.",neither
Fade_captureStartValues,capture start values  captures the values in the start scene for the properties that this  transition monitors.,neither
ColorMatrix_setRGB2YUV,set r g b2 y u v  set the matrix to convert rgb to yuv,neither
TimingLogger_addSplit,"add split  add a split for the current time, labeled with splitlabel.",neither
FileBackupHelper_performBackup,"perform backup  based on oldstate, determine which of the files from the  application's data directory need to be backed up, write them to the data  stream, and fill in newstate with the state as it exists  now.",neither
CertificateFactory_getInstance,get instance  returns a certificate factory object that implements the  specified certificate type.,neither
DrmInfoRequest_keyIterator,key iterator  retrieves an iterator object that you can use to iterate over the keys associated with  this drminforequest object.,neither
WifiP2pManager_clearLocalServices,clear local services  clear all registered local services of service discovery.,neither
Statement_getUpdateCount,"get update count  retrieves the current result as an update count;  if the result is a resultset object or there are no more results, -1  is returned.",neither
SSLServerSocket_getEnabledCipherSuites,get enabled cipher suites  returns the list of cipher suites which are currently enabled  for use by newly accepted connections.,neither
ZoomButtonsController_setAutoDismissed,set auto dismissed  sets whether the zoom controls will be automatically dismissed after  showing.,neither
SipSession_endCall,"end call  ends an established call, terminates an outgoing call or rejects an  incoming call.",neither
DreamService_setFullscreen,set fullscreen  controls windowmanager.layoutparams.flag_fullscreen  on the dream's window.,neither
AudioTrack_setPlaybackPositionUpdateListener,set playback position update listener  sets the listener the audiotrack notifies when a previously set marker is reached or  for each periodic playback head position update.,neither
DESKeySpec_isParityAdjusted,"is parity adjusted  checks if the given des key material, starting at offset  inclusive, is parity-adjusted.",neither
AnimationUtils_currentAnimationTimeMillis,current animation time millis  returns the current animation time in milliseconds.,neither
KeyAgreement_doPhase,do phase  executes the next phase of this key agreement with the given  key that was received from one of the other parties involved in this key  agreement.,neither
XmlPullParserFactory_newPullParser,new pull parser  creates a new instance of a xml pull parser  using the currently configured factory features.,neither
TransitionDrawable_setCrossFadeEnabled,set cross fade enabled  enables or disables the cross fade of the drawables.,neither
SQLInput_readDouble,read double  reads the next attribute in the stream and returns it as a double  in the java programming language.,neither
ResultSet_getType,get type  retrieves the type of this resultset object.,neither
RowSet_setEscapeProcessing,set escape processing  sets escape processing for this rowset object on or  off.,neither
AudioTrack_getTimestamp,get timestamp  poll for a timestamp on demand.,neither
SSLEngine_getUseClientMode,get use client mode  returns true if the engine is set to use client mode when  handshaking.,neither
Matrix3f_scale,scale  modifies the upper 2x2 of the current matrix by  post-multiplying it with a scale matrix of given dimensions,neither
ByteArrayInputStream_markSupported,mark supported  tests if this inputstream supports mark/reset.,neither
MediaFormat_setString,set string  sets the value of a string key.,neither
SAXException_toString,to string  override tostring to pick up any embedded exception.,neither
X509TrustManager_getAcceptedIssuers,get accepted issuers  return an array of certificate authority certificates  which are trusted for authenticating peers.,neither
