keys,docs,classification
FragmentManager_findFragmentById,find fragment by id from fragment manager  finds a fragment that was identified by the given id either when inflated  from xml or as the container id when added in a transaction.,neither
MergeCursor_onMove,"on move from merge cursor  this function is called every time the cursor is successfully scrolled  to a new position, giving the subclass a chance to update any state it  may have.",neither
MediaPlayer_isPlaying,is playing from media player  checks whether the mediaplayer is playing.,neither
WifiConfiguration_toString,to string from wifi configuration  returns a string representation of the object.,neither
ObjectInput_skip,skip from object input  skips n bytes of input.,neither
WebIconDatabase_retainIconForPageUrl,retain icon for page url from web icon database  retain the icon for the given page url.,neither
ScriptIntrinsic3DLUT_getKernelID,get kernel i d from script intrinsic3  get a kernelid for this intrinsic kernel.,neither
FieldPosition_equals,equals from field position  overrides equals,neither
SourceLocator_getPublicId,get public id from source locator  return the public identifier for the current document event.,neither
RowSetMetaData_setPrecision,set precision from row set meta data  sets the designated column's number of decimal digits to the  given int.,neither
TransitionSet_setStartDelay,set start delay from transition set  sets the startdelay of this transition.,neither
Thread_yield,yield from thread  a hint to the scheduler that the current thread is willing to yield  its current use of a processor.,neither
TableLayout_addView,add view from table layout  adds a child view.,neither
Document_getXmlEncoding,"get xml encoding from document  an attribute specifying, as part of the xml declaration, the encoding of this document.",neither
Time_valueOf,value of from time  converts a string in jdbc time escape format to a time value.,neither
BluetoothManager_getConnectedDevices,get connected devices from bluetooth manager  get connected devices for the specified profile.,neither
FilterReader_markSupported,mark supported from filter reader  tells whether this stream supports the mark operation.,neither
SensorEventListener_onSensorChanged,on sensor changed from sensor event listener  called when there is a new sensor event.,neither
DefaultHandler_error,error from default handler  receive notification of a recoverable parser error.,neither
ObjectOutputStream_putFields,put fields from object output stream  retrieve the object used to buffer persistent fields to be written to  the stream.,neither
PrintDocument_getInfo,get info from print document  gets the printdocumentinfo that describes this document.,neither
AbstractPreferences_isUserNode,is user node from abstract preferences  implements the isusernode method as per the specification in  preferences#isusernode.,neither
JSONArray_isNull,"is null from array  returns true if this array has no value at index, or if its value  is the null reference or jsonobject#null.",neither
DocumentBuilderFactory_setNamespaceAware,set namespace aware from document builder factory  specifies that the parser produced by this code will  provide support for xml namespaces.,neither
Parcelable_describeContents,describe contents from parcelable  describe the kinds of special objects contained in this parcelable  instance's marshaled representation.,neither
SQLInput_readInt,read int from input  reads the next attribute in the stream and returns it as an int  in the java programming language.,neither
AlphabetIndexer_getPositionForSection,get position for section from alphabet indexer  performs a binary search or cache lookup to find the first row that  matches a given section's starting letter.,neither
BufferedWriter_flush,flush from buffered writer  flushes the stream.,neither
Matcher_hasTransparentBounds,has transparent bounds from matcher  queries the transparency of region bounds for this matcher.,neither
XMLGregorianCalendar_getSecond,get second from gregorian calendar  return seconds or datatypeconstants#field_undefined.,neither
SocketChannel_open,open from socket channel  opens a socket channel.,neither
ParserAdapter_processingInstruction,processing instruction from parser adapter  adapter implementation method; do not call.,neither
Cursor_moveToNext,move to next from cursor  move the cursor to the next row.,neither
ViewAsserts_assertHorizontalCenterAligned,assert horizontal center aligned from view asserts  assert that the test view is horizontally center aligned  with respect to the reference view.,neither
Scanner_hasNextShort,has next short from scanner  returns true if the next token in this scanner's input can be  interpreted as a short value in the default radix using the  nextshort method.,neither
CollationElementIterator_secondaryOrder,"secondary order from collation element iterator  return the secondary order of the specified collation element,  i.e.",neither
DecimalFormatSymbols_setPercent,set percent from decimal format symbols  sets the character used for percent sign.,neither
ByteArrayOutputStream_reset,"reset from byte array output stream  resets the count field of this bytearrayoutputstream  to zero, so that all currently accumulated output in the  output stream is discarded.",neither
CyclicBarrier_getParties,get parties from cyclic barrier  returns the number of parties required to trip this barrier.,neither
Charset_toString,to string from charset  returns a string describing this charset.,neither
AbstractCursor_copyStringToBuffer,copy string to buffer from abstract cursor  retrieves the requested column text and stores it in the buffer provided.,neither
Animation_restrictDuration,restrict duration from animation  ensure that the duration that this animation will run is not longer  than durationmillis.,neither
ByteBuffer_hasArray,has array from byte buffer  tells whether or not this buffer is backed by an accessible byte  array.,neither
DocumentBuilderFactory_isXIncludeAware,is x include aware from document builder factory  get state of xinclude processing.,neither
XMLGregorianCalendar_clone,clone from gregorian calendar  creates and returns a copy of this object.,neither
MockContext_unregisterReceiver,unregister receiver from mock context  unregister a previously registered broadcastreceiver.,neither
ExecutorService_invokeAny,"invoke any from executor service  executes the given tasks, returning the result  of one that has completed successfully , if any do.",neither
CursorWrapper_deactivate,"deactivate from cursor wrapper  deactivates the cursor, making all calls on it fail until requery is called.",neither
SoundPool_autoResume,auto resume from sound pool  resume all previously active streams.,neither
EffectFactory_isEffectSupported,is effect supported from effect factory  check if an effect is supported on this platform.,neither
AccessibleObject_setAccessible,set accessible from accessible object  set the accessible flag for this object to  the indicated boolean value.,neither
NumberFormat_setMaximumIntegerDigits,set maximum integer digits from number format  sets the maximum number of digits allowed in the integer portion of a  number.,neither
SparseBooleanArray_clear,clear from sparse boolean array  removes all key-value mappings from this sparsebooleanarray.,neither
X509CertSelector_getIssuerAsBytes,get issuer as bytes from x509 cert selector  returns the issuer criterion as a byte array.,neither
Mac_update,update from mac  processes the given array of bytes.,neither
Duration_getHours,"get hours from duration  obtains the value of the hours field as an integer value,  or 0 if not present.",neither
Ref_setObject,set object from ref  sets the structured type value that this ref  object references to the given instance of object.,neither
X509CRLSelector_getIssuerNames,get issuer names from x509 selector  returns a copy of the issuernames criterion.,neither
RemoteController_editMetadata,edit metadata from remote controller  creates a metadataeditor for updating metadata values of the editable keys of  the current remotecontrolclient.,neither
Subject_toString,to string from subject  return the string representation of this subject.,neither
BluetoothGatt_readCharacteristic,read characteristic from bluetooth gatt  reads the requested characteristic from the associated remote device.,neither
URI_toString,to string from   returns the content of this uri as a string.,neither
Node_insertBefore,insert before from node  inserts the node newchild before the existing child node  refchild.,neither
HttpCookie_equals,equals from http cookie  test the equality of two http cookies.,neither
ByteBuffer_allocateDirect,allocate direct from byte buffer  allocates a new direct byte buffer.,neither
AudioManager_adjustVolume,adjust volume from audio manager  adjusts the volume of the most relevant stream.,neither
ScriptIntrinsicBlend_getKernelIDDst,get kernel i d dst from script intrinsic blend  get a kernelid for the dst kernel.,neither
Cursor_getColumnCount,get column count from cursor  return total number of columns,neither
TouchUtils_dragViewTo,drag view to from touch utils  simulate touching a view and dragging it to a specified location.,neither
ResultSet_getBytes,get bytes from result set  retrieves the value of the designated column in the current row  of this resultset object as  a byte array in the java programming language.,neither
ChangeBounds_getTransitionProperties,get transition properties from change bounds  returns the set of property names used stored in the transitionvalues  object passed into capturestartvalues that  this transition cares about for the purposes of canceling overlapping animations.,neither
TypeInfo_isDerivedFrom,"is derived from from type info  this method returns if there is a derivation between the reference  type definition, i.e.",neither
LineNumberInputStream_reset,reset from line number input stream  repositions this stream to the position at the time the  mark method was last called on this input stream.,neither
AutoCompleteTextView_onKeyPreIme,on key pre ime from auto complete text view  handle a key event before it is processed by any input method  associated with the view hierarchy.,neither
CardEmulation_isDefaultServiceForAid,is default service for aid from card emulation  allows an application to query whether a service is currently  the default handler for a specified iso7816-4 application id.,neither
SAXParserFactory_newSAXParser,new s a x parser from parser factory  creates a new instance of a saxparser using the currently  configured factory parameters.,neither
DecimalFormat_clone,clone from decimal format  overrides clone.,neither
RC5ParameterSpec_equals,equals from c5 parameter spec  tests for equality between the specified object and this  object.,neither
Object_hashCode,hash code from object  returns a hash code value for the object.,neither
DecimalFormat_toPattern,to pattern from decimal format  serializes this formatter object to a decimal format pattern string.,neither
SurfaceHolder_addCallback,add callback from surface holder  add a callback interface for this holder.,neither
Compiler_command,command from compiler  executes an operation according to the specified command object.,neither
AutoCompleteTextView_clearListSelection,clear list selection from auto complete text view  clear the list selection.,neither
Method_isSynthetic,is synthetic from method  returns true if this executable is a synthetic  construct; returns false otherwise.,neither
PKIXParameters_toString,to string from parameters  returns a formatted string describing the parameters.,neither
CallableStatement_getCharacterStream,get character stream from callable statement  retrieves the value of the designated parameter as a  java.io.reader object in the java programming language.,neither
AutoCompleteTextView_setValidator,set validator from auto complete text view  sets the validator used to perform text validation.,neither
PreparedStatement_getParameterMetaData,"get parameter meta data from prepared statement  retrieves the number, types and properties of this  preparedstatement object's parameters.",neither
InputMethod_attachToken,"attach token from input method  called first thing after an input method is created, this supplies a  unique token for the session it has with the system service.",neither
RtpStream_associate,associate from rtp stream  associates with a remote host.,neither
DatagramPacket_setPort,set port from datagram packet  sets the port number on the remote host to which this datagram  is being sent.,neither
PolicyQualifierInfo_getEncoded,get encoded from policy qualifier info  returns the asn.1 der encoded form of this  policyqualifierinfo.,neither
Normalizer_isNormalized,is normalized from normalizer  determines if the given sequence of char values is normalized.,neither
StreamSource_setPublicId,set public id from stream source  set the public identifier for this source.,neither
Time_compare,"compare from time  compare two time objects and return a negative number if a is less than b, a positive number if a is greater than  b, or 0 if they are equal.",neither
RowSetInternal_getConnection,get connection from row set internal  retrieves the connection object that was passed to this  rowset object.,neither
Locator_getColumnNumber,get column number from locator  return the column number where the current document event ends.,neither
PluginStub_getEmbeddedView,get embedded view from plugin stub  return a custom embedded view to draw the plugin.,neither
PrintJob_cancel,cancel from print job  cancels this print job.,neither
GCMParameterSpec_getTLen,get t len from parameter spec  returns the authentication tag length.,neither
ShortBuffer_arrayOffset,array offset from short buffer  returns the offset within this buffer's backing array of the first  element of the buffer .,neither
Animator_setDuration,set duration from animator  sets the duration of the animation.,neither
StrictMath_asin,asin from strict math  returns the arc sine of a value; the returned angle is in the  range -pi/2 through pi/2.,neither
Gravity_isHorizontal,is horizontal from gravity  indicate whether the supplied gravity has an horizontal pull.,neither
X509CertSelector_setCertificate,set certificate from x509 cert selector  sets the certificateequals criterion.,neither
NetworkInterface_isUp,is up from network interface  returns whether a network interface is up and running.,neither
NodeList_item,item from node list  returns the indexth item in the collection.,neither
X509Certificate_getSignature,get signature from x509 certificate  gets the signature value  from  the certificate.,neither
ValueAnimator_cancel,cancel from value animator  cancels the animation.,neither
AutoCompleteTextView_setOnItemSelectedListener,set on item selected listener from auto complete text view  sets the listener that will be notified when the user selects an item  in the drop down list.,neither
GridLayoutAnimationController_setDirectionPriority,set direction priority from grid layout animation controller  specifies the direction priority of the animation.,neither
SQLiteTransactionListener_onRollback,on rollback from lite transaction listener  called if the transaction is about to be rolled back.,neither
Node_getNextSibling,get next sibling from node  the node immediately following this node.,neither
Inet6Address_isMCLinkLocal,is m c link local from inet6 address  utility routine to check if the multicast address has link scope.,neither
CursorWrapper_setNotificationUri,set notification uri from cursor wrapper  register to watch a content uri for changes.,neither
ScriptIntrinsicColorMatrix_create,create from script intrinsic color matrix  create an intrinsic for applying a color matrix to an  allocation.,neither
Object_hashCode,hash code from object  returns a hash code value for the object.,neither
DateFormat_isLenient,is lenient from date format  returns whether both date/time parsing in the encapsulated calendar object and dateformat whitespace &  numeric processing is lenient.,neither
TransitionSet_setInterpolator,set interpolator from transition set  sets the interpolator of this transition.,neither
SQLiteDatabase_delete,delete from lite database  convenience method for deleting rows in the database.,neither
Array_setBoolean,set boolean from array  sets the value of the indexed component of the specified array  object to the specified boolean value.,neither
TestListener_addError,add error from test listener  an error occurred.,neither
StringCharacterIterator_last,last from string character iterator  implements characteriterator.last for string.,neither
ResourceCursorTreeAdapter_newChildView,new child view from resource cursor tree adapter  makes a new child view to hold the data pointed to by cursor.,neither
Method_isBridge,is bridge from method  returns true if this method is a bridge  method; returns false otherwise.,neither
ResultSet_updateBlob,update blob from result set  updates the designated column with a java.sql.blob value.,neither
Runtime_addShutdownHook,add shutdown hook from runtime  registers a new virtual-machine shutdown hook.,neither
PooledConnection_addStatementEventListener,add statement event listener from pooled connection  registers a statementeventlistener with this pooledconnection object.,neither
SensorManager_remapCoordinateSystem,remap coordinate system from sensor manager  rotates the supplied rotation matrix so it is expressed in a different  coordinate system.,neither
Statement_getResultSetType,get result set type from statement  retrieves the result set type for resultset objects  generated by this statement object.,neither
SSLEngine_closeInbound,close inbound from engine  signals that no more inbound network data will be sent  to this sslengine.,neither
JSONTokener_toString,to string from tokener  returns the current position and the entire input string.,neither
Matcher_regionStart,region start from matcher  reports the start index of this matcher's region.,neither
Element_setTextElementListener,set text element listener from element  sets start and end text element listeners at the same time.,neither
Filter_isLoggable,is loggable from filter  check if a given log record should be published.,neither
CharsetDecoder_onMalformedInput,on malformed input from charset decoder  changes this decoder's action for malformed-input errors.,neither
DatabaseMetaData_supportsBatchUpdates,supports batch updates from database meta data  retrieves whether this database supports batch updates.,neither
Subject_equals,equals from subject  compares the specified object with this subject  for equality.,neither
StringCharacterIterator_hashCode,hash code from string character iterator  computes a hashcode for this iterator.,neither
DropBoxManager_addText,add text from drop box manager  stores human-readable text.,neither
MockResources_getResourceTypeName,get resource type name from mock resources  return the type name for a given resource identifier.,neither
SurfaceView_draw,draw from surface view  manually render this view  to the given canvas.,neither
Selector_close,close from selector  closes this selector.,neither
BufferedInputStream_skip,skip from buffered input stream  see the general contract of the skip  method of inputstream.,neither
StrictMath_abs,abs from strict math  returns the absolute value of a long value.,neither
DatabaseMetaData_supportsMixedCaseIdentifiers,supports mixed case identifiers from database meta data  retrieves whether this database treats mixed case unquoted sql identifiers as  case sensitive and as a result stores them in mixed case.,neither
CalendarView_setOnDateChangeListener,set on date change listener from calendar view  sets the listener to be notified upon selected date change.,neither
SipManager_register,register from sip manager  manually registers the profile to the corresponding sip provider for  receiving calls.,neither
RowSetMetaData_setColumnLabel,"set column label from row set meta data  sets the suggested column title for use in printouts and  displays, if any, to the given string.",neither
DecimalFormatSymbols_setGroupingSeparator,set grouping separator from decimal format symbols  sets the character used for grouping separator.,neither
StreamTokenizer_toString,to string from stream tokenizer  returns the string representation of the current stream token and  the line number it occurs on.,neither
XMLFilter_setParent,set parent from filter  set the parent reader.,neither
WebIconDatabase_retainIconForPageUrl,retain icon for page url from web icon database  retain the icon for the given page url.,neither
RowSetInternal_getOriginal,get original from row set internal  retrieves a resultset object containing the original  value of this rowset object.,neither
ResultSet_getBigDecimal,get big decimal from result set  retrieves the value of the designated column in the current row  of this resultset object as a  java.math.bigdecimal with full precision.,neither
ConditionVariable_block,block from condition variable  block the current thread until the condition is opened.,neither
DOMStringList_item,item from string list  returns the indexth item in the collection.,neither
ValueAnimator_setEvaluator,set evaluator from value animator  the type evaluator to be used when calculating the animated values of this animation.,neither
ThreadGroup_setDaemon,set daemon from thread group  changes the daemon status of this thread group.,neither
Bidi_createLineBidi,create line bidi from bidi  create a bidi object representing the bidi information on a line of text  within the paragraph represented by the current bidi.,neither
SelectorProvider_openPipe,open pipe from selector provider  opens a pipe.,neither
CacheRequest_getBody,get body from cache request  returns an outputstream to which the response body can be  written.,neither
CursorWrapper_moveToFirst,move to first from cursor wrapper  move the cursor to the first row.,neither
RemoteController_sendMediaKeyEvent,send media key event from remote controller  send a simulated key event for a media button to be received by the current client.,neither
TrafficStats_getUidTxPackets,get uid tx packets from traffic stats  return number of packets transmitted by the given uid since device boot.,neither
SAXParserFactory_isXIncludeAware,is x include aware from parser factory  get state of xinclude processing.,neither
FilterInputStream_mark,mark from filter input stream  marks the current position in this input stream.,neither
Scanner_nextBigInteger,next big integer from scanner  scans the next token of the input as a biginteger.,neither
Trace_beginSection,begin section from trace  writes a trace message to indicate that a given section of code has begun.,neither
SparseIntArray_put,"put from sparse int array  adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
ByteBuffer_asCharBuffer,as char buffer from byte buffer  creates a view of this byte buffer as a char buffer.,neither
BluetoothHeadset_isAudioConnected,is audio connected from bluetooth headset  check if bluetooth sco audio is connected.,neither
AclEntry_setPrincipal,set principal from acl entry  specifies the principal for which permissions are granted or denied  by this acl entry.,neither
NameList_getNamespaceURI,get namespace u r i from name list  returns the indexth namespaceuri item in the collection.,neither
SQLException_setNextException,set next exception from exception  adds an sqlexception object to the end of the chain.,neither
ValueAnimator_setEvaluator,set evaluator from value animator  the type evaluator to be used when calculating the animated values of this animation.,neither
ZipInputStream_getNextEntry,get next entry from zip input stream  reads the next zip file entry and positions the stream at the  beginning of the entry data.,neither
MockContext_getExternalFilesDirs,get external files dirs from mock context  returns absolute paths to application-specific directories on all  shared/external storage devices where the application can place  persistent files it owns.,neither
AtomicLong_doubleValue,"double value from atomic long  returns the current value of this atomiclong as a double  after a widening primitive conversion,  with memory effects as specified by varhandle#getvolatile.",neither
ResultSet_getBytes,get bytes from result set  retrieves the value of the designated column in the current row  of this resultset object as  a byte array in the java programming language.,neither
SQLOutput_writeBlob,write blob from output  writes an sql blob value to the stream.,neither
DatabaseMetaData_dataDefinitionIgnoredInTransactions,data definition ignored in transactions from database meta data  retrieves whether this database ignores a data definition statement  within a transaction.,neither
MtpDevice_open,open from mtp device  opens the mtp device.,neither
SearchView_isQueryRefinementEnabled,is query refinement enabled from search view  returns whether query refinement is enabled for all items or only specific ones.,neither
ImageView_setBaselineAlignBottom,set baseline align bottom from image view  sets whether the baseline of this view to the bottom of the view.,neither
DreamService_onDreamingStopped,"on dreaming stopped from dream service  called when this dream is stopped, either by external request or by calling finish,  before the window has been removed.",neither
SQLiteOpenHelper_onUpgrade,on upgrade from lite open helper  called when the database needs to be upgraded.,neither
AbstractPreferences_putInt,put int from abstract preferences  implements the putint method as per the specification in  preferences#putint.,neither
Modifier_isAbstract,"is abstract from modifier  return true if the integer argument includes the  abstract modifier, false otherwise.",neither
DOMResult_setSystemId,set system id from result  set the systemid that may be used in association with the node.,neither
Time_setToNow,set to now from time  sets the time of the given time object to the current time.,neither
DataOutput_writeBoolean,write boolean from data output  writes a boolean value to this output stream.,neither
MockResources_getIdentifier,get identifier from mock resources  return a resource identifier for the given resource name.,neither
NameList_getName,get name from name list  returns the indexth name item in the collection.,neither
MockApplication_onTerminate,on terminate from mock application  this method is for use in emulated process environments.,neither
TypedArray_toString,to string from typed array  returns a string representation of the object.,neither
WebIconDatabase_requestIconForPageUrl,request icon for page url from web icon database  request the bitmap representing the icon for the given page  url.,neither
Shape_hasAlpha,has alpha from shape  checks whether the shape is opaque.,neither
QName_getLocalPart,get local part from name  get the local part of this qname.,neither
TransitionInflater_inflateTransitionManager,inflate transition manager from transition inflater  loads a transitionmanager object from a resource,neither
DeviceAdminReceiver_onPasswordChanged,"on password changed from device admin receiver  called after the user has changed their device or profile challenge password, as a result of  receiving action_password_changed.",neither
SQLOutput_writeCharacterStream,write character stream from output  writes the next attribute to the stream as a stream of unicode characters.,neither
DeflaterInputStream_mark,mark from deflater input stream  this operation is not supported.,neither
Runtime_addShutdownHook,add shutdown hook from runtime  registers a new virtual-machine shutdown hook.,neither
Matrix3f_loadMultiply,load multiply from matrix3f  sets current values to be the result of multiplying two given  matrices,neither
HttpResponseCache_size,size from http response cache  returns the number of bytes currently being used to store the values in  this cache.,neither
PathShape_draw,"draw from path shape  draws this shape into the provided canvas, with the provided paint.",neither
CipherInputStream_skip,skip from cipher input stream  skips n bytes of input from the bytes that can be read  from this input stream without blocking.,neither
Menu_addIntentOptions,add intent options from menu  add a group of menu items corresponding to actions that can be performed  for a particular intent.,neither
WebViewClient_onLoadResource,on load resource from web view client  notify the host application that the webview will load the resource  specified by the given url.,neither
ViewAnimator_removeView,"remove view from view animator  note: do not invoke this method from  view.draw, view.ondraw,  dispatchdraw or any related method.",neither
CertificateFactory_getInstance,get instance from certificate factory  returns a certificate factory object that implements the  specified certificate type.,neither
ExecutorService_submit,submit from executor service  submits a value-returning task for execution and returns a  future representing the pending results of the task.,neither
MediaCodec_dequeueOutputBuffer,"dequeue output buffer from media codec  dequeue an output buffer, block at most ""timeoutus"" microseconds.",neither
SSLSession_getValue,get value from session  returns the object bound to the given name in the session's  application layer data.,neither
Calendar_getLeastMaximum,get least maximum from calendar  returns the lowest maximum value for the given field if varies.,neither
ListFragment_onListItemClick,on list item click from list fragment  this method will be called when an item in the list is selected.,neither
KeyStoreSpi_engineIsCertificateEntry,"engine is certificate entry from key store spi  returns true if the entry identified by the given alias  was created by a call to setcertificateentry,  or created by a call to setentry with a  trustedcertificateentry.",neither
BluetoothManager_getConnectedDevices,get connected devices from bluetooth manager  get connected devices for the specified profile.,neither
Gravity_applyDisplay,"apply display from gravity  apply additional gravity behavior based on the overall ""display"" that an  object exists in.",neither
LineNumberInputStream_reset,reset from line number input stream  repositions this stream to the position at the time the  mark method was last called on this input stream.,neither
TouchUtils_scrollToTop,scroll to top from touch utils  scroll a viewgroup to the top by repeatedly calling  dragquarterscreendown,neither
JetPlayer_queueJetSegmentMuteArray,queue jet segment mute array from jet player  queues the specified segment in the jet queue.,neither
ValueAnimator_removeUpdateListener,remove update listener from value animator  removes a listener from the set listening to frame updates for this animation.,neither
ViewAnimator_addView,add view from view animator  adds a child view with the specified layout parameters.,neither
CharArrayReader_read,read from char array reader  reads a single character.,neither
JSONTokener_toString,to string from tokener  returns the current position and the entire input string.,neither
HttpParams_getIntParameter,get int parameter from http params  returns an integer parameter value with the given name.,neither
Connection_createNClob,create n clob from connection  constructs an object that implements the nclob interface.,neither
ObjectAnimator_clone,clone from object animator  creates and returns a copy of this object.,neither
DHKey_getParams,get params from key  returns the key parameters.,neither
InputMethodSession_finishInput,finish input from input method session  this method is called when the application would like to stop  receiving text input.,neither
AccessibilityManager_addAccessibilityStateChangeListener,add accessibility state change listener from accessibility manager  registers an accessibilitystatechangelistener for changes in  the global accessibility state of the system.,neither
NameList_containsNS,contains n s from name list  test if the pair namespaceuri/name is part of this  namelist.,neither
TransitionManager_go,go from transition manager  convenience method to simply change to the given scene using  the given transition.,neither
BluetoothGattServerCallback_onCharacteristicWriteRequest,on characteristic write request from bluetooth gatt server callback  a remote client has requested to write to a local characteristic.,neither
Locator2_getXMLVersion,get xml version from locator2  returns the version of xml used for the entity.,neither
DeclHandler_internalEntityDecl,internal entity decl from decl handler  report an internal entity declaration.,neither
DocumentType_getName,"get name from document type  the name of dtd; i.e., the name immediately following the  doctype keyword.",neither
ReentrantLock_hasQueuedThread,has queued thread from reentrant lock  queries whether the given thread is waiting to acquire this  lock.,neither
AbstractPreferences_getInt,get int from abstract preferences  implements the getint method as per the specification in  preferences#getint.,neither
JetPlayer_setMuteFlags,set mute flags from jet player  modifies the mute flags.,neither
Element_setAttributeNodeNS,set attribute node n s from element  adds a new attribute.,neither
DefaultHandler_fatalError,fatal error from default handler  report a fatal xml parsing error.,neither
Environment_isExternalStorageRemovable,is external storage removable from environment  returns whether the shared/external storage media at the given path is  physically removable.,neither
RandomAccessFile_writeInt,"write int from random access file  writes an int to the file as four bytes, high byte first.",neither
IntentService_onBind,"on bind from intent service  unless you provide binding for your service, you don't need to implement this  method, because the default implementation returns null.",neither
DisplayManager_registerDisplayListener,"register display listener from display manager  registers a display listener to receive notifications about when  displays are added, removed or changed.",neither
X509CertSelector_setAuthorityKeyIdentifier,set authority key identifier from x509 cert selector  sets the authoritykeyidentifier criterion.,neither
SQLiteCursorDriver_cursorDeactivated,cursor deactivated from lite cursor driver  called by a sqlitecursor when it is released.,neither
WifiP2pServiceRequest_hashCode,hash code from wifi p2p service request  returns a hash code value for the object.,neither
AutoCompleteTextView_isPerformingCompletion,"is performing completion from auto complete text view  identifies whether the view is currently performing a text completion, so subclasses  can decide whether to respond to text changed events.",neither
DreamService_onMenuOpened,on menu opened from dream service  called when a panel's menu is opened by the user.,neither
ByteBuffer_wrap,wrap from byte buffer  wraps a byte array into a buffer.,neither
X509CertSelector_getMatchAllSubjectAltNames,get match all subject alt names from x509 cert selector  indicates if the x509certificate must contain all  or at least one of the subjectalternativenames  specified in the setsubjectalternativenames or addsubjectalternativename methods.,neither
AbstractQueuedSynchronizer_owns,owns from abstract queued synchronizer  queries whether the given conditionobject  uses this synchronizer as its lock.,neither
DataInputStream_readInt,read int from data input stream  see the general contract of the readint  method of datainput.,neither
DatabaseMetaData_getFunctionColumns,get function columns from database meta data  retrieves a description of the given catalog's system or user  function parameters and return type.,neither
Path_rMoveTo,r move to from path  set the beginning of the next contour relative to the last point on the  previous contour.,neither
CharsetProvider_charsets,charsets from charset provider  creates an iterator that iterates over the charsets supported by this  provider.,neither
CameraProfile_getJpegEncodingQualityParameter,get jpeg encoding quality parameter from camera profile  returns a pre-defined still image capture  quality level  used for the given quality level in the camera application for  the first back-facing camera on the device.,neither
JsonReader_nextNull,next null from json reader  consumes the next token from the json stream and asserts that it is a  literal null.,neither
ThreadGroup_activeCount,active count from thread group  returns an estimate of the number of active threads in this thread  group and its subgroups.,neither
Selector_wakeup,wakeup from selector  causes the first selection operation that has not yet returned to return  immediately.,neither
AbstractCursor_getFloat,get float from abstract cursor  returns the value of the requested column as a float.,neither
SparseLongArray_put,"put from sparse long array  adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
LocationManager_removeNmeaListener,remove nmea listener from location manager  removes an nmea listener.,neither
Formatter_out,out from formatter  returns the destination for the output.,neither
VirtualDisplay_toString,to string from virtual display  returns a string representation of the object.,neither
PrintJob_block,block from print job  blocks the print job.,neither
InterfaceAddress_hashCode,hash code from interface address  returns a hashcode for this interface address.,neither
Date_toString,to string from date  formats a date in the date escape format yyyy-mm-dd.,neither
CharsetEncoder_onMalformedInput,on malformed input from charset encoder  changes this encoder's action for malformed-input errors.,neither
DefaultHandler2_externalEntityDecl,external entity decl from default handler2  report a parsed external entity declaration.,neither
DocumentBuilder_isXIncludeAware,is x include aware from document builder  get the xinclude processing mode for this parser.,neither
Preferences_nodeExists,node exists from preferences  returns true if the named preference node exists in the same tree  as this node.,neither
Math_acos,acos from math  returns the arc cosine of a value; the returned angle is in the  range 0.0 through pi.,neither
ViewAnimator_setAnimateFirstView,set animate first view from view animator  indicates whether the current view should be animated the first time  the viewanimator is displayed.,neither
ComponentCallbacks_onLowMemory,"on low memory from component callbacks  this is called when the overall system is running low on memory, and  actively running processes should trim their memory usage.",neither
PictureDrawable_setAlpha,set alpha from picture drawable  specify an alpha value for the drawable.,neither
UiAutomation_waitForIdle,"wait for idle from ui automation  waits for the accessibility event stream to become idle, which is not to  have received an accessibility event within idletimeoutmillis.",neither
DatagramChannel_send,send from datagram channel  sends a datagram via this channel.,neither
AppWidgetProvider_onDisabled,"on disabled from app widget provider  called in response to the appwidgetmanager#action_appwidget_disabled broadcast, which  is sent when the last appwidget instance for this provider is deleted. override this method  to implement your own appwidget functionality.",neither
DreamService_getWindow,get window from dream service  retrieves the current window for the dream.,neither
Process_exitValue,exit value from process  returns the exit value for the subprocess.,neither
Gallery_showContextMenuForChild,show context menu for child from gallery  shows the context menu for the specified view or its ancestors.,neither
Attributes_getLocalName,get local name from attributes  look up an attribute's local name by index.,neither
RoundRectShape_clone,clone from round rect shape  creates and returns a copy of this object.,neither
DatabaseMetaData_dataDefinitionCausesTransactionCommit,data definition causes transaction commit from database meta data  retrieves whether a data definition statement within a transaction forces  the transaction to commit.,neither
CertPathTrustManagerParameters_getParameters,get parameters from cert path trust manager parameters  return a clone of the certpathparameters encapsulated by this class.,neither
AbstractQueuedLongSynchronizer_owns,owns from abstract queued long synchronizer  queries whether the given conditionobject  uses this synchronizer as its lock.,neither
Executors_newFixedThreadPool,"new fixed thread pool from executors  creates a thread pool that reuses a fixed number of threads  operating off a shared unbounded queue, using the provided  threadfactory to create new threads when needed.",neither
Visualizer_getWaveForm,get wave form from visualizer  returns a waveform capture of currently playing audio content.,neither
AtomicBoolean_get,"get from atomic boolean  returns the current value,  with memory effects as specified by varhandle#getvolatile.",neither
BitSet_andNot,and not from bit set  clears all of the bits in this bitset whose corresponding  bit is set in the specified bitset.,neither
AtomicLongArray_getAndDecrement,"get and decrement from atomic long array  atomically decrements the value of the element at index i,  with memory effects as specified by varhandle#getandadd.",neither
AtomicLongArray_decrementAndGet,"decrement and get from atomic long array  atomically decrements the value of the element at index i,  with memory effects as specified by varhandle#getandadd.",neither
