keys,docs,classification
PluginStub_getEmbeddedView, Return a custom embedded view to draw the plugin.,neither
PrintJob_cancel, Cancels this print job.,neither
GCMParameterSpec_getTLen, Returns the authentication tag length.,neither
ShortBuffer_arrayOffset, Returns the offset within this buffer's backing array of the first  element of the buffer .,neither
Animator_setDuration, Sets the duration of the animation.,neither
StrictMath_asin, Returns the arc sine of a value; the returned angle is in the  range -pi/2 through pi/2.,neither
Gravity_isHorizontal, Indicate whether the supplied gravity has an horizontal pull.,neither
X509CertSelector_setCertificate, Sets the certificateEquals criterion.,neither
NetworkInterface_isUp, Returns whether a network interface is up and running.,neither
NodeList_item, Returns the indexth item in the collection.,neither
X509Certificate_getSignature, Gets the signature value  from  the certificate.,neither
ValueAnimator_cancel, Cancels the animation.,neither
AutoCompleteTextView_setOnItemSelectedListener, Sets the listener that will be notified when the user selects an item  in the drop down list.,neither
GridLayoutAnimationController_setDirectionPriority, Specifies the direction priority of the animation.,neither
SQLiteTransactionListener_onRollback, Called if the transaction is about to be rolled back.,neither
Node_getNextSibling, The node immediately following this node.,neither
Inet6Address_isMCLinkLocal, Utility routine to check if the multicast address has link scope.,neither
CursorWrapper_setNotificationUri, Register to watch a content URI for changes.,neither
ScriptIntrinsicColorMatrix_create, Create an intrinsic for applying a color matrix to an  allocation.,neither
Object_hashCode, Returns a hash code value for the object.,neither
DateFormat_isLenient, Returns whether both date/time parsing in the encapsulated Calendar object and DateFormat whitespace &  numeric processing is lenient.,neither
TransitionSet_setInterpolator, Sets the interpolator of this transition.,neither
SQLiteDatabase_delete, Convenience method for deleting rows in the database.,neither
Array_setBoolean, Sets the value of the indexed component of the specified array  object to the specified boolean value.,neither
TestListener_addError, An error occurred.,neither
StringCharacterIterator_last, Implements CharacterIterator.last for String.,neither
ResourceCursorTreeAdapter_newChildView, Makes a new child view to hold the data pointed to by cursor.,neither
Method_isBridge, Returns true if this method is a bridge  method; returns false otherwise.,neither
ResultSet_updateBlob, Updates the designated column with a java.sql.Blob value.,neither
Runtime_addShutdownHook, Registers a new virtual-machine shutdown hook.,neither
PooledConnection_addStatementEventListener, Registers a StatementEventListener with this PooledConnection object.,neither
SensorManager_remapCoordinateSystem, Rotates the supplied rotation matrix so it is expressed in a different  coordinate system.,neither
Statement_getResultSetType, Retrieves the result set type for ResultSet objects  generated by this Statement object.,neither
SSLEngine_closeInbound, Signals that no more inbound network data will be sent  to this SSLEngine.,neither
JSONTokener_toString, Returns the current position and the entire input string.,neither
Matcher_regionStart, Reports the start index of this matcher's region.,neither
Element_setTextElementListener, Sets start and end text element listeners at the same time.,neither
Filter_isLoggable, Check if a given log record should be published.,neither
CharsetDecoder_onMalformedInput, Changes this decoder's action for malformed-input errors.,neither
DatabaseMetaData_supportsBatchUpdates, Retrieves whether this database supports batch updates.,neither
Subject_equals, Compares the specified Object with this Subject  for equality.,neither
StringCharacterIterator_hashCode, Computes a hashcode for this iterator.,neither
DropBoxManager_addText, Stores human-readable text.,neither
MockResources_getResourceTypeName, Return the type name for a given resource identifier.,neither
SurfaceView_draw, Manually render this view  to the given Canvas.,neither
Selector_close, Closes this selector.,neither
BufferedInputStream_skip, See the general contract of the skip  method of InputStream.,neither
StrictMath_abs, Returns the absolute value of a long value.,neither
DatabaseMetaData_supportsMixedCaseIdentifiers, Retrieves whether this database treats mixed case unquoted SQL identifiers as  case sensitive and as a result stores them in mixed case.,neither
CalendarView_setOnDateChangeListener, Sets the listener to be notified upon selected date change.,neither
SipManager_register, Manually registers the profile to the corresponding SIP provider for  receiving calls.,neither
RowSetMetaData_setColumnLabel," Sets the suggested column title for use in printouts and  displays, if any, to the given String.",neither
DecimalFormatSymbols_setGroupingSeparator, Sets the character used for grouping separator.,neither
StreamTokenizer_toString, Returns the string representation of the current stream token and  the line number it occurs on.,neither
XMLFilter_setParent, Set the parent reader.,neither
WebIconDatabase_retainIconForPageUrl, Retain the icon for the given page url.,neither
RowSetInternal_getOriginal, Retrieves a ResultSet object containing the original  value of this RowSet object.,neither
ResultSet_getBigDecimal, Retrieves the value of the designated column in the current row  of this ResultSet object as a  java.math.BigDecimal with full precision.,neither
ConditionVariable_block, Block the current thread until the condition is opened.,neither
DOMStringList_item, Returns the indexth item in the collection.,neither
ValueAnimator_setEvaluator, The type evaluator to be used when calculating the animated values of this animation.,neither
ThreadGroup_setDaemon, Changes the daemon status of this thread group.,neither
Bidi_createLineBidi, Create a Bidi object representing the bidi information on a line of text  within the paragraph represented by the current Bidi.,neither
SelectorProvider_openPipe, Opens a pipe.,neither
CacheRequest_getBody, Returns an OutputStream to which the response body can be  written.,neither
CursorWrapper_moveToFirst, Move the cursor to the first row.,neither
RemoteController_sendMediaKeyEvent, Send a simulated key event for a media button to be received by the current client.,neither
TrafficStats_getUidTxPackets, Return number of packets transmitted by the given UID since device boot.,neither
SAXParserFactory_isXIncludeAware, Get state of XInclude processing.,neither
FilterInputStream_mark, Marks the current position in this input stream.,neither
Scanner_nextBigInteger, Scans the next token of the input as a BigInteger.,neither
Trace_beginSection, Writes a trace message to indicate that a given section of code has begun.,neither
SparseIntArray_put," Adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
ByteBuffer_asCharBuffer, Creates a view of this byte buffer as a char buffer.,neither
BluetoothHeadset_isAudioConnected, Check if Bluetooth SCO audio is connected.,neither
AclEntry_setPrincipal, Specifies the principal for which permissions are granted or denied  by this ACL entry.,neither
NameList_getNamespaceURI, Returns the indexth namespaceURI item in the collection.,neither
SQLException_setNextException, Adds an SQLException object to the end of the chain.,neither
ValueAnimator_setEvaluator, The type evaluator to be used when calculating the animated values of this animation.,neither
ZipInputStream_getNextEntry, Reads the next ZIP file entry and positions the stream at the  beginning of the entry data.,neither
MockContext_getExternalFilesDirs, Returns absolute paths to application-specific directories on all  shared/external storage devices where the application can place  persistent files it owns.,neither
AtomicLong_doubleValue," Returns the current value of this AtomicLong as a double  after a widening primitive conversion,  with memory effects as specified by VarHandle#getVolatile.",neither
ResultSet_getBytes, Retrieves the value of the designated column in the current row  of this ResultSet object as  a byte array in the Java programming language.,neither
SQLOutput_writeBlob, Writes an SQL BLOB value to the stream.,neither
DatabaseMetaData_dataDefinitionIgnoredInTransactions, Retrieves whether this database ignores a data definition statement  within a transaction.,neither
MtpDevice_open, Opens the MTP device.,neither
SearchView_isQueryRefinementEnabled, Returns whether query refinement is enabled for all items or only specific ones.,neither
ImageView_setBaselineAlignBottom, Sets whether the baseline of this view to the bottom of the view.,neither
DreamService_onDreamingStopped," Called when this Dream is stopped, either by external request or by calling finish,  before the window has been removed.",neither
SQLiteOpenHelper_onUpgrade, Called when the database needs to be upgraded.,neither
AbstractPreferences_putInt, Implements the putInt method as per the specification in  Preferences#putInt.,neither
Modifier_isAbstract," Return true if the integer argument includes the  abstract modifier, false otherwise.",neither
DOMResult_setSystemId, Set the systemId that may be used in association with the node.,neither
Time_setToNow, Sets the time of the given Time object to the current time.,neither
DataOutput_writeBoolean, Writes a boolean value to this output stream.,neither
MockResources_getIdentifier, Return a resource identifier for the given resource name.,neither
NameList_getName, Returns the indexth name item in the collection.,neither
MockApplication_onTerminate, This method is for use in emulated process environments.,neither
TypedArray_toString, Returns a string representation of the object.,neither
WebIconDatabase_requestIconForPageUrl, Request the Bitmap representing the icon for the given page  url.,neither
Shape_hasAlpha, Checks whether the Shape is opaque.,neither
QName_getLocalPart, Get the local part of this QName.,neither
TransitionInflater_inflateTransitionManager, Loads a TransitionManager object from a resource,neither
DeviceAdminReceiver_onPasswordChanged," Called after the user has changed their device or profile challenge password, as a result of  receiving ACTION_PASSWORD_CHANGED.",neither
SQLOutput_writeCharacterStream, Writes the next attribute to the stream as a stream of Unicode characters.,neither
DeflaterInputStream_mark, This operation is not supported.,neither
Runtime_addShutdownHook, Registers a new virtual-machine shutdown hook.,neither
Matrix3f_loadMultiply, Sets current values to be the result of multiplying two given  matrices,neither
HttpResponseCache_size, Returns the number of bytes currently being used to store the values in  this cache.,neither
PathShape_draw," Draws this shape into the provided Canvas, with the provided Paint.",neither
CipherInputStream_skip, Skips n bytes of input from the bytes that can be read  from this input stream without blocking.,neither
Menu_addIntentOptions, Add a group of menu items corresponding to actions that can be performed  for a particular Intent.,neither
WebViewClient_onLoadResource, Notify the host application that the WebView will load the resource  specified by the given url.,neither
ViewAnimator_removeView," Note: do not invoke this method from  View.draw, View.onDraw,  dispatchDraw or any related method.",neither
CertificateFactory_getInstance, Returns a certificate factory object that implements the  specified certificate type.,neither
ExecutorService_submit, Submits a value-returning task for execution and returns a  Future representing the pending results of the task.,neither
MediaCodec_dequeueOutputBuffer," Dequeue an output buffer, block at most ""timeoutUs"" microseconds.",neither
SSLSession_getValue, Returns the object bound to the given name in the session's  application layer data.,neither
Calendar_getLeastMaximum, Returns the lowest maximum value for the given field if varies.,neither
ListFragment_onListItemClick, This method will be called when an item in the list is selected.,neither
KeyStoreSpi_engineIsCertificateEntry," Returns true if the entry identified by the given alias  was created by a call to setCertificateEntry,  or created by a call to setEntry with a  TrustedCertificateEntry.",neither
BluetoothManager_getConnectedDevices, Get connected devices for the specified profile.,neither
Gravity_applyDisplay," Apply additional gravity behavior based on the overall ""display"" that an  object exists in.",neither
LineNumberInputStream_reset, Repositions this stream to the position at the time the  mark method was last called on this input stream.,neither
TouchUtils_scrollToTop, Scroll a ViewGroup to the top by repeatedly calling  dragQuarterScreenDown,neither
JetPlayer_queueJetSegmentMuteArray, Queues the specified segment in the JET queue.,neither
ValueAnimator_removeUpdateListener, Removes a listener from the set listening to frame updates for this animation.,neither
ViewAnimator_addView, Adds a child view with the specified layout parameters.,neither
CharArrayReader_read, Reads a single character.,neither
JSONTokener_toString, Returns the current position and the entire input string.,neither
HttpParams_getIntParameter, Returns an Integer parameter value with the given name.,neither
Connection_createNClob, Constructs an object that implements the NClob interface.,neither
ObjectAnimator_clone, Creates and returns a copy of this object.,neither
DHKey_getParams, Returns the key parameters.,neither
InputMethodSession_finishInput, This method is called when the application would like to stop  receiving text input.,neither
AccessibilityManager_addAccessibilityStateChangeListener, Registers an AccessibilityStateChangeListener for changes in  the global accessibility state of the system.,neither
NameList_containsNS, Test if the pair namespaceURI/name is part of this  NameList.,neither
TransitionManager_go, Convenience method to simply change to the given scene using  the given transition.,neither
BluetoothGattServerCallback_onCharacteristicWriteRequest, A remote client has requested to write to a local characteristic.,neither
Locator2_getXMLVersion, Returns the version of XML used for the entity.,neither
DeclHandler_internalEntityDecl, Report an internal entity declaration.,neither
DocumentType_getName," The name of DTD; i.e., the name immediately following the  DOCTYPE keyword.",neither
ReentrantLock_hasQueuedThread, Queries whether the given thread is waiting to acquire this  lock.,neither
AbstractPreferences_getInt, Implements the getInt method as per the specification in  Preferences#getInt.,neither
JetPlayer_setMuteFlags, Modifies the mute flags.,neither
Element_setAttributeNodeNS, Adds a new attribute.,neither
DefaultHandler_fatalError, Report a fatal XML parsing error.,neither
Environment_isExternalStorageRemovable, Returns whether the shared/external storage media at the given path is  physically removable.,neither
RandomAccessFile_writeInt," Writes an int to the file as four bytes, high byte first.",neither
IntentService_onBind," Unless you provide binding for your service, you don't need to implement this  method, because the default implementation returns null.",neither
DisplayManager_registerDisplayListener," Registers a display listener to receive notifications about when  displays are added, removed or changed.",neither
X509CertSelector_setAuthorityKeyIdentifier, Sets the authorityKeyIdentifier criterion.,neither
SQLiteCursorDriver_cursorDeactivated, Called by a SQLiteCursor when it is released.,neither
WifiP2pServiceRequest_hashCode, Returns a hash code value for the object.,neither
AutoCompleteTextView_isPerformingCompletion," Identifies whether the view is currently performing a text completion, so subclasses  can decide whether to respond to text changed events.",neither
DreamService_onMenuOpened, Called when a panel's menu is opened by the user.,neither
ByteBuffer_wrap, Wraps a byte array into a buffer.,neither
X509CertSelector_getMatchAllSubjectAltNames, Indicates if the X509Certificate must contain all  or at least one of the subjectAlternativeNames  specified in the setSubjectAlternativeNames or addSubjectAlternativeName methods.,neither
AbstractQueuedSynchronizer_owns, Queries whether the given ConditionObject  uses this synchronizer as its lock.,neither
DataInputStream_readInt, See the general contract of the readInt  method of DataInput.,neither
DatabaseMetaData_getFunctionColumns, Retrieves a description of the given catalog's system or user  function parameters and return type.,neither
Path_rMoveTo, Set the beginning of the next contour relative to the last point on the  previous contour.,neither
CharsetProvider_charsets, Creates an iterator that iterates over the charsets supported by this  provider.,neither
CameraProfile_getJpegEncodingQualityParameter, Returns a pre-defined still image capture  quality level  used for the given quality level in the Camera application for  the first back-facing camera on the device.,neither
JsonReader_nextNull, Consumes the next token from the JSON stream and asserts that it is a  literal null.,neither
ThreadGroup_activeCount, Returns an estimate of the number of active threads in this thread  group and its subgroups.,neither
Selector_wakeup, Causes the first selection operation that has not yet returned to return  immediately.,neither
AbstractCursor_getFloat, Returns the value of the requested column as a float.,neither
SparseLongArray_put," Adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
LocationManager_removeNmeaListener, Removes an NMEA listener.,neither
Formatter_out, Returns the destination for the output.,neither
VirtualDisplay_toString, Returns a string representation of the object.,neither
PrintJob_block, Blocks the print job.,neither
InterfaceAddress_hashCode, Returns a hashcode for this Interface address.,neither
Date_toString, Formats a date in the date escape format yyyy-mm-dd.,neither
CharsetEncoder_onMalformedInput, Changes this encoder's action for malformed-input errors.,neither
DefaultHandler2_externalEntityDecl, Report a parsed external entity declaration.,neither
DocumentBuilder_isXIncludeAware, Get the XInclude processing mode for this parser.,neither
Preferences_nodeExists, Returns true if the named preference node exists in the same tree  as this node.,neither
Math_acos, Returns the arc cosine of a value; the returned angle is in the  range 0.0 through pi.,neither
ViewAnimator_setAnimateFirstView, Indicates whether the current View should be animated the first time  the ViewAnimator is displayed.,neither
ComponentCallbacks_onLowMemory," This is called when the overall system is running low on memory, and  actively running processes should trim their memory usage.",neither
PictureDrawable_setAlpha, Specify an alpha value for the drawable.,neither
UiAutomation_waitForIdle," Waits for the accessibility event stream to become idle, which is not to  have received an accessibility event within idleTimeoutMillis.",neither
DatagramChannel_send, Sends a datagram via this channel.,neither
AppWidgetProvider_onDisabled," Called in response to the AppWidgetManager#ACTION_APPWIDGET_DISABLED broadcast, which  is sent when the last AppWidget instance for this provider is deleted. Override this method  to implement your own AppWidget functionality.",neither
DreamService_getWindow, Retrieves the current Window for the dream.,neither
Process_exitValue, Returns the exit value for the subprocess.,neither
Gallery_showContextMenuForChild, Shows the context menu for the specified view or its ancestors.,neither
Attributes_getLocalName, Look up an attribute's local name by index.,neither
RoundRectShape_clone, Creates and returns a copy of this object.,neither
DatabaseMetaData_dataDefinitionCausesTransactionCommit, Retrieves whether a data definition statement within a transaction forces  the transaction to commit.,neither
CertPathTrustManagerParameters_getParameters, Return a clone of the CertPathParameters encapsulated by this class.,neither
AbstractQueuedLongSynchronizer_owns, Queries whether the given ConditionObject  uses this synchronizer as its lock.,neither
Executors_newFixedThreadPool," Creates a thread pool that reuses a fixed number of threads  operating off a shared unbounded queue, using the provided  ThreadFactory to create new threads when needed.",neither
Visualizer_getWaveForm, Returns a waveform capture of currently playing audio content.,neither
AtomicBoolean_get," Returns the current value,  with memory effects as specified by VarHandle#getVolatile.",neither
BitSet_andNot, Clears all of the bits in this BitSet whose corresponding  bit is set in the specified BitSet.,neither
AtomicLongArray_getAndDecrement," Atomically decrements the value of the element at index i,  with memory effects as specified by VarHandle#getAndAdd.",neither
AtomicLongArray_decrementAndGet," Atomically decrements the value of the element at index i,  with memory effects as specified by VarHandle#getAndAdd.",neither
Throwable_fillInStackTrace, Fills in the execution stack trace.,neither
Attributes_size, Returns the number of attributes in this Map.,neither
Looper_prepare, Initialize the current thread as a looper.,neither
ViewPropertyAnimator_rotationY, This method will cause the View's rotationY property to be animated to the  specified value.,neither
ImageFormat_getBitsPerPixel, Use this function to retrieve the number of bits per pixel of an  ImageFormat.,neither
RowSet_setDate," Sets the designated parameter to the given java.sql.Date value,  using the given Calendar object.",neither
LongBuffer_asReadOnlyBuffer," Creates a new, read-only long buffer that shares this buffer's  content.",neither
Duration_equals, Checks if this duration is equal to the specified Duration.,neither
CRLSelector_clone, Makes a copy of this CRLSelector.,neither
Element_setIdAttributeNode," If the parameter isId is true, this method  declares the specified attribute to be a user-determined ID attribute  .",neither
ZipOutputStream_setLevel, Sets the compression level for subsequent entries which are DEFLATED.,neither
ZipEntry_setMethod, Sets the compression method for the entry.,neither
BackupAgent_onBackup, The application is being asked to write any data changed since the last  time it performed a backup operation.,neither
SQLiteDatabase_replaceOrThrow, Convenience method for replacing a row in the database.,neither
ObjectInputStream_readFloat, Reads a 32 bit float.,neither
Scene_getSceneRoot," Gets the root of the scene, which is the root of the view hierarchy  affected by changes due to this scene, and which will be animated  when this scene is entered.",neither
DatabaseMetaData_getMaxConnections, Retrieves the maximum number of concurrent connections to this  database that are possible.,neither
DatabaseMetaData_supportsSchemasInTableDefinitions, Retrieves whether a schema name can be used in a table definition statement.,neither
MediaPlayer_setOnBufferingUpdateListener, Register a callback to be invoked when the status of a network  stream's buffer has changed.,neither
Random_nextLong," Returns the next pseudorandom, uniformly distributed long  value from this random number generator's sequence.",neither
LSInput_getEncoding," The character encoding, if known.",neither
MediaPlayer_release, Releases resources associated with this MediaPlayer object.,neither
DatabaseMetaData_supportsDifferentTableCorrelationNames," Retrieves whether, when table correlation names are supported, they  are restricted to being different from the names of the tables.",neither
Process_setThreadPriority," Set the priority of a thread, based on Linux priorities.",neither
FieldPosition_hashCode, Returns a hash code for this FieldPosition.,neither
CharBuffer_asReadOnlyBuffer," Creates a new, read-only char buffer that shares this buffer's  content.",neither
DOMResult_setSystemId, Set the systemId that may be used in association with the node.,neither
Matcher_regionStart, Reports the start index of this matcher's region.,neither
AttributeSet_getAttributeListValue, Return the index of the value of attribute at 'index' in the list  'options'.,neither
KeyPairGeneratorSpec_getEndDate, Gets the end date to be used on the X.509 certificate that will be put in  the KeyStore.,neither
MockCursor_moveToPrevious, Move the cursor to the previous row.,neither
InetSocketAddress_createUnresolved, Creates an unresolved socket address from a hostname and a port number.,neither
MockCursor_moveToPosition, Move the cursor to an absolute position.,neither
Channels_newWriter, Constructs a writer that encodes characters using the given encoder and  writes the resulting bytes to the given channel.,neither
TimeAnimator_start, Starts this animation.,neither
DatagramPacket_setPort, Sets the port number on the remote host to which this datagram  is being sent.,neither
DeflaterInputStream_available," Returns 0 after EOF has been reached, otherwise always return 1.",neither
AbstractQueuedSynchronizer_hasContended," Queries whether any threads have ever contended to acquire this  synchronizer; that is, if an acquire method has ever blocked.",neither
Runtime_gc, Runs the garbage collector.,neither
SSLEngine_getEnabledCipherSuites, Returns the names of the SSL cipher suites which are currently  enabled for use on this engine.,neither
InputConnection_clearMetaKeyStates, Clear the given meta key pressed states in the given input  connection.,neither
RecognitionListener_onReadyForSpeech, Called when the endpointer is ready for the user to start speaking.,neither
ResultSet_rowInserted, Retrieves whether the current row has had an insertion.,neither
Time_after, Returns true if the time represented by this Time object occurs after  the given time.,neither
WifiP2pManager_clearLocalServices, Clear all registered local services of service discovery.,neither
DefaultHandler_endElement, Receive notification of the end of an element.,neither
Inflater_finished, Returns true if the end of the compressed data stream has been  reached.,neither
DatabaseMetaData_getPrimaryKeys, Retrieves a description of the given table's primary key columns.,neither
PropertyChangeSupport_addPropertyChangeListener, Add a PropertyChangeListener to the listener list.,neither
MockContext_checkCallingPermission, Determine whether the calling process of an IPC you are handling has been  granted a particular permission.,neither
AudioRecord_stop, Stops recording.,neither
Time_parse," Parses a date-time string in either the RFC 2445 format or an abbreviated  format that does not include the ""time"" field.",neither
SAXResult_setHandler, Set the target to be a SAX2 ContentHandler.,neither
RowSet_setInt, Sets the designated parameter in this RowSet object's command  to the given Java int value.,neither
MockContext_checkCallingOrSelfUriPermission, Determine whether the calling process of an IPC or you has been granted  permission to access a specific URI.,neither
StringBufferInputStream_skip, Skips n bytes of input from this input stream.,neither
BluetoothGatt_readDescriptor, Reads the value for a given descriptor from the associated remote device.,neither
RowSet_setCharacterStream, Sets the designated parameter in this RowSet object's command  to the given Reader  object.,neither
ScriptIntrinsic3DLUT_setLUT, Sets the Allocation to be used as the lookup table.,neither
ResultSet_getByte, Retrieves the value of the designated column in the current row  of this ResultSet object as  a byte in the Java programming language.,neither
AttributesImpl_clear, Clear the attribute list for reuse.,neither
DatabaseMetaData_getMaxRowSize, Retrieves the maximum number of bytes this database allows in  a single row.,neither
Retention_value, Returns the retention policy.,neither
ExemptionMechanism_init, Initializes this exemption mechanism with a key and a set of algorithm  parameters.,neither
DocumentBuilderFactory_isIgnoringComments, Indicates whether or not the factory is configured to produce  parsers which ignores comments.,neither
SensorManager_requestTriggerSensor, Requests receiving trigger events for a trigger sensor.,neither
Preferences_putBoolean, Associates a string representing the specified boolean value with the  specified key in this preference node.,neither
SearchRecentSuggestionsProvider_getType, This method is provided for use by the ContentResolver.,neither
CharArrayWriter_reset, Resets the buffer so that you can use it again without  throwing away the already allocated buffer.,neither
ConsoleHandler_close, Override StreamHandler.close to do a flush but not  to close the output stream.,neither
CertificateFactory_getInstance, Returns a certificate factory object that implements the  specified certificate type.,neither
ResultSet_setFetchSize, Gives the JDBC driver a hint as to the number of rows that should  be fetched from the database when more rows are needed for this  ResultSet object.,neither
Rfc822Token_setComment, Changes the comment to the specified comment.,neither
ViewPropertyAnimator_translationY, This method will cause the View's translationY property to be animated to the  specified value.,neither
XMLGregorianCalendar_setFractionalSecond, Set fractional seconds.,neither
DocumentsContract_getDocumentId, Extract the Document#COLUMN_DOCUMENT_ID from the given URI.,neither
ResultSetMetaData_getScale, Gets the designated column's number of digits to right of the decimal point.,neither
XMLGregorianCalendar_setMinute, Set minutes.,neither
Runtime_addShutdownHook, Registers a new virtual-machine shutdown hook.,neither
ParameterMetaData_getParameterCount, Retrieves the number of parameters in the PreparedStatement  object for which this ParameterMetaData object contains  information.,neither
SQLiteDatabase_setTransactionSuccessful, Marks the current transaction as successful.,neither
Connection_getCatalog, Retrieves this Connection object's current catalog name.,neither
Document_getImplementation, The DOMImplementation object that handles this document.,neither
Array_free, This method frees the Array object and releases the resources that  it holds.,neither
AutoCompleteTextView_setOnClickListener, Register a callback to be invoked when this view is clicked.,neither
NfcA_close," Disable I/O operations to the tag from this TagTechnology object, and release resources.",neither
DecimalFormatSymbols_hashCode, Returns a hash code value for the object.,neither
LSParserFilter_getWhatToShow, Tells the LSParser what types of nodes to show to the  method LSParserFilter.acceptNode.,neither
AlgorithmParameterGenerator_getProvider, Returns the provider of this algorithm parameter generator object.,neither
InputConnection_setSelection, Set the selection of the text editor.,neither
DocumentType_getPublicId, The public identifier of the external subset.,neither
AccessibilityManager_isTouchExplorationEnabled, Returns if the touch exploration in the system is enabled.,neither
MoreAsserts_assertContentsInAnyOrder," Asserts that actual contains precisely the elements  expected, but in any order.",neither
Binder_getCallingPid, Return the ID of the process that sent you the current transaction  that is being processed.,neither
DatabaseMetaData_getPrimaryKeys, Retrieves a description of the given table's primary key columns.,neither
HttpResponseCache_maxSize, Returns the maximum number of bytes that this cache should use to store  its data.,neither
DOMConfiguration_setParameter, Set the value of a parameter.,neither
BufferedReader_read, Reads a single character.,neither
RandomAccessFile_readUnsignedByte, Reads an unsigned eight-bit number from this file.,neither
ScaleGestureDetector_isQuickScaleEnabled," Return whether the quick scale gesture, in which the user performs a double tap followed by a  swipe, should perform scaling.",neither
IntentService_onDestroy, Called by the system to notify a Service that it is no longer used and is being removed.,neither
AbstractQueuedSynchronizer_acquireSharedInterruptibly," Acquires in shared mode, aborting if interrupted.",neither
BluetoothGatt_discoverServices, Discovers services offered by a remote device as well as their  characteristics and descriptors.,neither
Signature_initSign, Initialize this object for signing.,neither
InputMethod_showSoftInput, Request that any soft input part of the input method be shown to the user.,neither
XMLFilterImpl_warning, Filter a warning event.,neither
Preferences_addNodeChangeListener, Registers the specified listener to receive node change events  for this node.,neither
EditTextPreference_setText, Saves the text to the SharedPreferences.,neither
AppWidgetProvider_onReceive, Implements BroadcastReceiver#onReceive to dispatch calls to the various  other methods on AppWidgetProvider.,neither
DatabaseMetaData_getExtraNameCharacters," Retrieves all the ""extra"" characters that can be used in unquoted  identifier names .",neither
DatabaseMetaData_getMaxCatalogNameLength, Retrieves the maximum number of characters that this database allows in a  catalog name.,neither
ContentHandlerFactory_createContentHandler, Creates a new ContentHandler to read an object from  a URLStreamHandler.,neither
Arrays_deepHashCode," Returns a hash code based on the ""deep contents"" of the specified  array.",neither
Formatter_formatMessage, Localize and format the message string from a log record.,neither
RC2ParameterSpec_getIV, Returns the IV or null if this parameter set does not contain an IV.,neither
RecognitionListener_onReadyForSpeech, Called when the endpointer is ready for the user to start speaking.,neither
Lock_lock, Acquires the lock.,neither
Matcher_regionEnd, Reports the end index  of this matcher's region.,neither
ConsumerIrManager_hasIrEmitter, Check whether the device has an infrared emitter.,neither
ValueAnimator_isStarted, Returns whether this Animator has been started and not yet ended.,neither
KeyStoreSpi_engineGetCertificateChain, Returns the certificate chain associated with the given alias.,neither
DatabaseMetaData_supportsOpenCursorsAcrossRollback, Retrieves whether this database supports keeping cursors open  across rollbacks.,neither
SQLInput_readClob, Reads an SQL CLOB value from the stream and returns it as a  Clob object in the Java programming language.,neither
MediaFormat_createVideoFormat, Creates a minimal video format.,neither
DecimalFormat_applyPattern, Parses the given pattern string and overwrites the settings specified in the pattern string.,neither
MockContext_stopService, Request that a given application service be stopped.,neither
SslErrorHandler_proceed, Proceed with the SSL certificate.,neither
CharArrayReader_close, Closes the stream and releases any system resources associated with  it.,neither
SearchManager_setOnDismissListener, Set or clear the callback that will be invoked whenever the search UI is dismissed.,neither
Subject_setReadOnly, Set this Subject to be read-only.,neither
Camera_lock, Re-locks the camera to prevent other processes from accessing it.,neither
XMLReaderAdapter_setDTDHandler, Register the DTD event handler.,neither
CharacterData_setData, The character data of the node that implements this interface.,neither
DESedeKeySpec_getKey, Returns the DES-EDE key.,neither
AnimatorSet_getInterpolator, Returns the timing interpolator that this animation uses.,neither
DreamService_finish, Stops the dream and detaches from the window.,neither
ETC1_getEncodedDataSize, Return the size of the encoded image data .,neither
MockContext_sendBroadcast," Broadcast the given intent to all interested BroadcastReceivers, allowing  an optional required permission to be enforced.",neither
DreamService_onDetachedFromWindow, Called when the window has been detached from the window manager.,neither
Attributes_getLocalName, Look up an attribute's local name by index.,neither
CallableStatement_getLong, Retrieves the value of a JDBC BIGINT parameter as a long  in the Java programming language.,neither
Debug_getBinderDeathObjectCount, Returns the number of death notification links to Binder objects that  exist in the current process.,neither
ArgbEvaluator_evaluate, This function returns the calculated in-between value for a color  given integers that represent the start and end values in the four  bytes of the 32-bit int.,neither
Writer_flush, Flushes the stream.,neither
VpnService_protect, Convenience method to protect a Socket from VPN connections.,neither
DatabaseMetaData_getProcedureColumns, Retrieves a description of the given catalog's stored procedure parameter  and result columns.,neither
RowSet_setNClob, Sets the designated parameter to a Reader object.,neither
DexFile_loadClass, Loads a class.,neither
Animation_cancel, Cancel the animation.,neither
AbstractCursor_registerContentObserver, Register an observer that is called when changes happen to the content backing this cursor.,neither
AtomicFile_delete, Delete the atomic file.,neither
ViewPropertyAnimator_scaleXBy, This method will cause the View's scaleX property to be animated by the  specified value.,neither
NsdManager_stopServiceDiscovery, Stop service discovery initiated with discoverServices.,neither
ScheduledThreadPoolExecutor_scheduleWithFixedDelay," Submits a periodic action that becomes enabled first after the  given initial delay, and subsequently with the given delay  between the termination of one execution and the commencement of  the next.",neither
AbstractPreferences_sync, Implements the sync method as per the specification in  Preferences#sync.,neither
RowSet_setNCharacterStream, Sets the designated parameter to a Reader object.,neither
Picture_draw, Draw this picture on the canvas.,neither
DOMLocator_getRelatedNode," The node this locator is pointing to, or null if no node  is available.",neither
