ind,key1,cat1,c1,doc1,key2,cat2,c2,doc2,cosine,labels
8808,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,QName_equals,n,1,equals from name  test this qname for equality with another  object,-0.05763603746891022,-0.02881801873445511
8809,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,IInterface_asBinder,n,1,as binder from interface  retrieve the binder object associated with this interface,0.053992729634046555,0.026996364817023277
8810,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,DrmSupportInfo_addFileSuffix,n,1,add file suffix from drm support info  adds the specified file suffix to the list of file suffixes this drm plug-in supports,0.12289579212665558,0.06144789606332779
8811,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,InstrumentationTestCase_injectInstrumentation,n,1,inject instrumentation from instrumentation test case  injects instrumentation into this test case,0.030632948502898216,0.015316474251449108
8812,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,MediaPlayer_stop,n,1,stop from media player  stops playback after playback has been started or paused,-0.03166781738400459,-0.015833908692002296
8813,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Statement_close,n,1,close from statement  releases this statement object's database  and jdbc resources immediately instead of waiting for  this to happen when it is automatically closed,0.014018625020980835,0.0070093125104904175
8814,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Camera_reconnect,n,1,reconnect from camera  reconnects to the camera service after another process used it,0.06422552466392517,0.032112762331962585
8815,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,ByteBuffer_slice,n,1,slice from byte buffer  creates a new byte buffer whose content is a shared subsequence of  this buffer's content,0.16751010715961456,0.08375505357980728
8816,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,StrictMath_sinh,n,1,sinh from strict math  returns the hyperbolic sine of a double value,0.03114519640803337,0.015572598204016685
8817,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,RowSetMetaData_setColumnType,n,1,set column type from row set meta data  sets the designated column's sql type to the one given,0.01033538393676281,0.005167691968381405
8818,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,IsolatedContext_unregisterReceiver,n,1,unregister receiver from isolated context  unregister a previously registered broadcastreceiver,0.042371246963739395,0.021185623481869698
8819,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Path_transform,n,1,"transform from path  transform the points in this path by matrix, and write the answer  into dst",0.1588628590106964,0.0794314295053482
8820,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,MediaPlayer_prepare,n,1,"prepare from media player  prepares the player for playback, synchronously",0.02741350047290325,0.013706750236451626
8821,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,StrictMath_hypot,n,1,hypot from strict math  returns sqrt  without intermediate overflow or underflow,0.0281514935195446,0.0140757467597723
8822,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Gallery_onDown,n,1,on down from gallery  notified when a tap occurs with the down motionevent  that triggered it,-0.06778018921613693,-0.033890094608068466
8823,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,MessageFormat_parseObject,n,1,parse object from message format  parses text from a string to produce an object array or map,0.053699951618909836,0.026849975809454918
8824,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Security_addProvider,n,1,add provider from security  adds a provider to the next position available,0.08642035722732544,0.04321017861366272
8825,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,NinePatch_draw,n,1,draw from nine patch  draws the ninepatch,0.0653151124715805,0.03265755623579025
8826,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Timer_schedule,n,1,"schedule from timer  schedules the specified task for repeated fixed-delay execution,  beginning at the specified time",0.05984343960881233,0.029921719804406166
8827,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Array_newInstance,n,1,new instance from array  creates a new array with the specified component type and  length,-0.037298534065485,-0.0186492670327425
8828,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,BitmapRegionDecoder_getHeight,n,1,get height from bitmap region decoder  returns the original image's heigh,0.06857947260141373,0.03428973630070686
8829,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Cipher_init,n,1,init from cipher  initializes this cipher with a key and a set of algorithm  parameters,0.10445498675107956,0.05222749337553978
8830,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,ResultSet_last,n,1,last from result set  moves the cursor to the last row in  this resultset object,0.09737376123666763,0.048686880618333817
8831,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,PreferenceActivity_onHeaderClick,n,1,on header click from preference activity  called when the user selects an item in the header list,0.09079024195671082,0.04539512097835541
8832,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,0.19085299968719482,0.09542649984359741
8833,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,0.042426545172929764,0.021213272586464882
8834,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,TextToSpeech_setSpeechRate,n,1,set speech rate from text to speech  sets the speech rate,0.07411400228738785,0.037057001143693924
8835,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TelephonyManager_getDeviceSoftwareVersion,s,1,"get device software version from telephony manager  returns the software version number for the device, for example,  the imei/sv for gsm phones",0.006555989850312471,0.0032779949251562357
8836,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TelephonyManager_getSimSerialNumber,s,1,"get sim serial number from telephony manager  returns the serial number of the sim, if applicable",0.05897616222500801,0.029488081112504005
8837,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TelephonyManager_getSubscriberId,s,1,"get subscriber id from telephony manager  returns the unique subscriber id, for example, the imsi for a gsm phone",0.013702493160963058,0.006851246580481529
8838,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TelephonyManager_getDataState,s,1,get data state from telephony manager  returns a constant indicating the current data connection state  ,0.03609894961118698,0.01804947480559349
8839,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Address_getFeatureName,s,2,"get feature name from address  returns the feature name of the address, for example, ""golden gate bridge"", or null  if it is unknow",0.041533779352903366,0.020766889676451683
8840,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Address_getUrl,s,2,"get url from address  returns the public url for the address if known,  or null if it is unknown",0.0319567508995533,0.01597837544977665
8841,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Calendar_getInstance,s,2,get instance from calendar  returns a calendar with the specified time zone and locale,-0.018443547189235687,-0.009221773594617844
8842,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,FileChannel_read,s,3,read from file channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.08237742632627487,0.041188713163137436
8843,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,FileInputStream_getFD,s,3,get f d from file input stream  returns the filedescriptor  object that represents the connection to  the actual file in the file system being  used by this fileinputstream,0.025873929262161255,0.012936964631080627
8844,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SocketChannel_read,s,3,read from socket channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.04375644400715828,0.02187822200357914
8845,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,DownloadManager_getUriForDownloadedFile,s,3,"get uri for downloaded file from download manager  returns the uri of the given downloaded file id, if the file is  downloaded successfully",0.04938709735870361,0.024693548679351807
8846,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,KeyPairGenerator_generateKeyPair,s,4,generate key pair from key pair generator  generates a key pair,0.027069881558418274,0.013534940779209137
8847,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,KeyPairGenerator_getAlgorithm,s,4,get algorithm from key pair generator  returns the standard name of the algorithm for this key pair generator,0.006475470494478941,0.0032377352472394705
8848,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AccountManager_getAuthToken,s,5,"get auth token from account manager  gets an auth token of the specified type for a particular account,  optionally raising a notification if the user must enter credentials",0.00841071642935276,0.00420535821467638
8849,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AccountManager_getPassword,s,5,get password from account manager  gets the saved password associated with the account,0.08075539767742157,0.040377698838710785
8850,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AccountManager_getUserData,s,5,"get user data from account manager  gets the user data named by ""key"" associated with the account",0.03499695658683777,0.017498478293418884
8851,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,NfcV_getDsfId,s,6,get dsf id from nfc  return the dsf id bytes from tag discovery,0.01976814866065979,0.009884074330329895
8852,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,NfcV_getTag,s,6,get tag from nfc  get the tag object backing this tagtechnology object,0.08937566727399826,0.04468783363699913
8853,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AudioManager_isMicrophoneMute,s,7,is microphone mute from audio manager  checks whether the microphone mute is on or off,-0.050443701446056366,-0.025221850723028183
8854,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,BroadcastReceiver_getResultCode,s,8,"get result code from broadcast receiver  retrieve the current result code, as set by the previous receiver",0.034754712134599686,0.017377356067299843
8855,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,BroadcastReceiver_getResultExtras,s,8,"get result extras from broadcast receiver  retrieve the current result extra data, as set by the previous receiver",0.01950150541961193,0.009750752709805965
8856,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SensorManager_getInclination,s,7,get inclination from sensor manager  computes the geomagnetic inclination angle in radians from the  inclination matrix i returned by getrotationmatrix,0.05798656865954399,0.028993284329771996
8857,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SensorManager_getSensorList,s,7,get sensor list from sensor manager  use this method to get the list of available sensors of a certain type,-0.02879336103796959,-0.014396680518984795
8858,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,0.005579362623393536,0.002789681311696768
8859,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,UiDevice_getDisplaySizeDp,s,7,get display size dp from ui device  returns the display size in dp   the returned display size is adjusted per screen rotation,-0.07988663017749786,-0.03994331508874893
8860,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,HttpURLConnection_getPermission,s,9,get permission from http connection  returns a socketpermission object representing the  permission necessary to connect to the destination host and port,-0.036228831857442856,-0.018114415928721428
8861,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,HttpURLConnection_getResponseMessage,s,9,"get response message from http connection  gets the http response message, if any, returned along with the  response code from a server",-0.026047255843877792,-0.013023627921938896
8862,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,HttpURLConnection_getHeaderFieldDate,s,9,get header field date from http connection  returns the value of the named field parsed as date,0.018860870972275734,0.009430435486137867
8863,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RSAPrivateKeySpec_getModulus,s,4,get modulus from private key spec  returns the modulus,0.03483784571290016,0.01741892285645008
8864,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,URI_getRawUserInfo,s,10,get raw user info from   returns the raw user-information component of this uri,-0.038830723613500595,-0.019415361806750298
8865,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,UserManager_getUserForSerialNumber,s,10,get user for serial number from user manager  return the user associated with a serial number previously  returned by getserialnumberforuser,0.02633272483944893,0.013166362419724464
8866,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,UserManager_getUserName,s,10,get user name from user manager  returns the user name of the context user,-0.0027961814776062965,-0.0013980907388031483
8867,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,LocationManager_sendExtraCommand,k,1,send extra command from location manager  sends additional commands to a location provider,0.09006989002227783,0.045034945011138916
8868,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AudioGroup_sendDtmf,k,1,send dtmf from audio group  sends a dtmf digit to every audiostream in this group,-0.045381009578704834,-0.022690504789352417
8869,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SmsManager_sendTextMessage,k,1,send text message from sms manager  send a text based sms,0.0743156224489212,0.0371578112244606
8870,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SmsManager_sendDataMessage,k,1,send data message from sms manager  send a data based sms to a specific application port,0.051505688577890396,0.025752844288945198
8871,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SmsManager_sendMultipartTextMessage,k,1,send multipart text message from sms manager  similar method as #sendmultiparttextmessage  with an additional argument,0.06036095321178436,0.03018047660589218
8872,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Browser_sendString,k,1,send string from browser  sends the given string using an intent with intent#action_send and a mime type  of text/plain,0.02342982217669487,0.011714911088347435
8873,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,NsdServiceInfo_writeToParcel,k,2,write to parcel from nsd service info  implement the parcelable interfac,0.011590149253606796,0.005795074626803398
8874,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RandomAccessFile_writeUTF,k,2,write u t f from random access file  writes a string to the file using  modified utf-8  encoding in a machine-independent manner,-0.11663565784692764,-0.05831782892346382
8875,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,FileOutputStream_write,k,2,write from file output stream  writes b length bytes from the specified byte array  to this file output stream,-0.03189700096845627,-0.015948500484228134
8876,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,PrintWriterPrinter_println,k,2,println from print writer printer  write a line of text to the output,-0.05313184857368469,-0.026565924286842346
8877,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Log_println,k,2,println from log  low-level logging call,-0.08564729243516922,-0.04282364621758461
8878,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,PrintStream_println,k,2,println from print stream  prints an object and then terminate the line,-0.04183246195316315,-0.020916230976581573
8879,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Bundle_writeToParcel,k,2,"write to parcel from bundle  writes the bundle contents to a parcel, typically in order for  it to be passed through an ibinder connection",0.03117801621556282,0.01558900810778141
8880,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,ObjectOutputStream_writeBoolean,k,2,write boolean from object output stream  writes a boolean,-0.017810173332691193,-0.008905086666345596
8881,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Binder_dumpAsync,k,4,"dump async from binder  like dump, but ensures the target  executes asynchronously",0.012853761203587055,0.006426880601793528
8882,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AsyncTaskLoader_dump,k,4,dump from async task loader  print the loader's state into the given stream,-0.05874520167708397,-0.029372600838541985
8883,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Location_dump,k,4,dump from location  dumps location,0.03789220005273819,0.018946100026369095
8884,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RemoteControlClient.MetadataEditor_putLong,k,5,put long from remote control client metadata editor  adds numerical information to be displayed,-0.021025145426392555,-0.010512572713196278
8885,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RemoteControlClient.MetadataEditor_putString,k,5,put string from remote control client metadata editor  adds textual information to be displayed,-0.040898438543081284,-0.020449219271540642
8886,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,ContentValues_put,k,5,put from content values  adds a value to the set,0.0971398651599884,0.0485699325799942
8887,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,InputConnectionWrapper_performPrivateCommand,k,3,perform private command from input connection wrapper  api to send private commands from an input method to its  connected editor,-0.002833154983818531,-0.0014165774919092655
8888,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,IsolatedContext_sendBroadcast,k,3,send broadcast from isolated context  broadcast the given intent to all interested broadcastreceivers,0.005715502426028252,0.002857751213014126
8889,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,IntentSender_sendIntent,k,3,"send intent from intent sender  perform the operation associated with this intentsender, allowing the  caller to specify information about the intent to use and be notified  when the send has completed",0.12548591196537018,0.06274295598268509
8890,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SipProfile.Builder_setPassword,k,6,set password from sip profile builder  sets the password of the sip accoun,0.1356421560049057,0.06782107800245285
8891,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,SipProfile.Builder_setPort,k,6,set port from sip profile builder  sets the port number of the server,0.12158212810754776,0.06079106405377388
8892,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,WebSettings_setBlockNetworkImage,k,6,set block network image from web settings  sets whether the webview should not load image resources from the  network ,-0.034693386405706406,-0.017346693202853203
8893,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,File_setExecutable,k,6,set executable from file  a convenience method to set the owner's execute permission for this  abstract pathname,0.07326626777648926,0.03663313388824463
8894,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Address_setExtras,k,6,set extras from address  sets the extra information associated with this fix to the  given bundle,0.04677364602684975,0.023386823013424873
8895,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,DrmManagerClient_saveRights,k,7,save rights from drm manager client  saves rights to a specified path and associates that path with the content path,0.08833891153335571,0.044169455766677856
8896,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,NotificationManager_notify,k,8,notify from notification manager  post a notification to be shown in the status bar,0.005198400933295488,0.002599200466647744
8897,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,AppWidgetManager_notifyAppWidgetViewDataChanged,k,8,notify app widget view data changed from app widget manager  notifies the specified collection view in the specified appwidget instance  to invalidate its data,0.002491201739758253,0.0012456008698791265
8898,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Preference_notifyDependencyChange,k,8,notify dependency change from preference  notifies any listening dependents of a change that affects the  dependency,0.0026781235355883837,0.0013390617677941918
8899,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,PreparedStatement_executeQuery,k,9,execute query from prepared statement  executes the sql query in this preparedstatement object  and returns the resultset object generated by the query,-0.012803468853235245,-0.006401734426617622
8900,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Time_format3339,n,1,format3339 from time  return a string in the rfc 3339 format,-0.04480797424912453,-0.022403987124562263
8901,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RecoverySystem_rebootWipeUserData,n,1,reboot wipe user data from recovery system  reboots the device and wipes the user data and cache  partitions,0.014350872486829758,0.007175436243414879
8902,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Node_getLocalName,n,1,get local name from node  returns the local part of the qualified name of this node,0.04332796484231949,0.021663982421159744
8903,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,QName_equals,n,1,equals from name  test this qname for equality with another  object,0.03548204153776169,0.017741020768880844
8904,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,IInterface_asBinder,n,1,as binder from interface  retrieve the binder object associated with this interface,0.02509930729866028,0.01254965364933014
8905,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,DrmSupportInfo_addFileSuffix,n,1,add file suffix from drm support info  adds the specified file suffix to the list of file suffixes this drm plug-in supports,-0.004420694895088673,-0.0022103474475443363
8906,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,InstrumentationTestCase_injectInstrumentation,n,1,inject instrumentation from instrumentation test case  injects instrumentation into this test case,-0.014226573519408703,-0.007113286759704351
8907,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,MediaPlayer_stop,n,1,stop from media player  stops playback after playback has been started or paused,0.028038084506988525,0.014019042253494263
8908,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Statement_close,n,1,close from statement  releases this statement object's database  and jdbc resources immediately instead of waiting for  this to happen when it is automatically closed,0.021728742867708206,0.010864371433854103
8909,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Camera_reconnect,n,1,reconnect from camera  reconnects to the camera service after another process used it,0.09233679622411728,0.04616839811205864
8910,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,ByteBuffer_slice,n,1,slice from byte buffer  creates a new byte buffer whose content is a shared subsequence of  this buffer's content,-0.025865156203508377,-0.012932578101754189
8911,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,StrictMath_sinh,n,1,sinh from strict math  returns the hyperbolic sine of a double value,0.061951860785484314,0.030975930392742157
8912,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,RowSetMetaData_setColumnType,n,1,set column type from row set meta data  sets the designated column's sql type to the one given,0.0471038781106472,0.0235519390553236
8913,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,IsolatedContext_unregisterReceiver,n,1,unregister receiver from isolated context  unregister a previously registered broadcastreceiver,0.013679707422852516,0.006839853711426258
8914,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Path_transform,n,1,"transform from path  transform the points in this path by matrix, and write the answer  into dst",0.35710734128952026,0.17855367064476013
8915,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,MediaPlayer_prepare,n,1,"prepare from media player  prepares the player for playback, synchronously",0.00198559882119298,0.00099279941059649
8916,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,StrictMath_hypot,n,1,hypot from strict math  returns sqrt  without intermediate overflow or underflow,0.05564498528838158,0.02782249264419079
8917,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Gallery_onDown,n,1,on down from gallery  notified when a tap occurs with the down motionevent  that triggered it,0.09244842827320099,0.046224214136600494
8918,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,MessageFormat_parseObject,n,1,parse object from message format  parses text from a string to produce an object array or map,-0.022592773661017418,-0.011296386830508709
8919,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Security_addProvider,n,1,add provider from security  adds a provider to the next position available,0.05534844100475311,0.027674220502376556
8920,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,NinePatch_draw,n,1,draw from nine patch  draws the ninepatch,0.11875950545072556,0.05937975272536278
8921,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Timer_schedule,n,1,"schedule from timer  schedules the specified task for repeated fixed-delay execution,  beginning at the specified time",0.07849275320768356,0.03924637660384178
8922,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Array_newInstance,n,1,new instance from array  creates a new array with the specified component type and  length,-0.021273085847496986,-0.010636542923748493
8923,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,BitmapRegionDecoder_getHeight,n,1,get height from bitmap region decoder  returns the original image's heigh,0.04337276145815849,0.021686380729079247
8924,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,Cipher_init,n,1,init from cipher  initializes this cipher with a key and a set of algorithm  parameters,0.030689213424921036,0.015344606712460518
8925,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,ResultSet_last,n,1,last from result set  moves the cursor to the last row in  this resultset object,0.15984989702701569,0.07992494851350784
8926,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,PreferenceActivity_onHeaderClick,n,1,on header click from preference activity  called when the user selects an item in the header list,0.0708853006362915,0.03544265031814575
8927,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,HttpCookie_setPath,n,1,set path from http cookie  specifies a path for the cookie to which the client should return  the cookie,0.19085299968719482,0.09542649984359741
8928,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,0.027341630309820175,0.013670815154910088
8929,Path_moveTo,n,1,move to from path  set the beginning of the next contour to the point ,TextToSpeech_setSpeechRate,n,1,set speech rate from text to speech  sets the speech rate,0.0643678829073906,0.0321839414536953
8930,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,TelephonyManager_getDeviceSoftwareVersion,s,1,"get device software version from telephony manager  returns the software version number for the device, for example,  the imei/sv for gsm phones",-0.022088028490543365,-0.011044014245271683
8931,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,TelephonyManager_getSimSerialNumber,s,1,"get sim serial number from telephony manager  returns the serial number of the sim, if applicable",0.0007037135655991733,0.00035185678279958665
8932,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,TelephonyManager_getSubscriberId,s,1,"get subscriber id from telephony manager  returns the unique subscriber id, for example, the imsi for a gsm phone",0.044746458530426025,0.022373229265213013
8933,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,TelephonyManager_getDataState,s,1,get data state from telephony manager  returns a constant indicating the current data connection state  ,0.01689450442790985,0.008447252213954926
8934,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,Address_getFeatureName,s,2,"get feature name from address  returns the feature name of the address, for example, ""golden gate bridge"", or null  if it is unknow",0.07546056807041168,0.03773028403520584
8935,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,Address_getUrl,s,2,"get url from address  returns the public url for the address if known,  or null if it is unknown",0.008221003226935863,0.004110501613467932
8936,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,Calendar_getInstance,s,2,get instance from calendar  returns a calendar with the specified time zone and locale,0.09050089120864868,0.04525044560432434
8937,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,FileChannel_read,s,3,read from file channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.03466390445828438,0.01733195222914219
8938,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,FileInputStream_getFD,s,3,get f d from file input stream  returns the filedescriptor  object that represents the connection to  the actual file in the file system being  used by this fileinputstream,-0.07990165799856186,-0.03995082899928093
8939,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SocketChannel_read,s,3,read from socket channel  reads a sequence of bytes from this channel into a subsequence of the  given buffers,0.01476320531219244,0.00738160265609622
8940,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,DownloadManager_getUriForDownloadedFile,s,3,"get uri for downloaded file from download manager  returns the uri of the given downloaded file id, if the file is  downloaded successfully",-0.06764534115791321,-0.033822670578956604
8941,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,KeyPairGenerator_generateKeyPair,s,4,generate key pair from key pair generator  generates a key pair,0.006301536224782467,0.0031507681123912334
8942,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,KeyPairGenerator_getAlgorithm,s,4,get algorithm from key pair generator  returns the standard name of the algorithm for this key pair generator,0.007631772663444281,0.0038158863317221403
8943,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,AccountManager_getAuthToken,s,5,"get auth token from account manager  gets an auth token of the specified type for a particular account,  optionally raising a notification if the user must enter credentials",-0.00649186922237277,-0.003245934611186385
8944,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,AccountManager_getPassword,s,5,get password from account manager  gets the saved password associated with the account,0.024647297337651253,0.012323648668825626
